id,utterance_num,label,label_num
Ses02M_script02_2_M038,74,sad,2
Ses02M_script02_2_F036,75,xxx,-1
Ses02M_script02_2_M039,76,xxx,-1
Ses02M_script02_2_F037,77,happy,1
Ses02M_script02_2_F038,78,sad,2
Ses02M_script02_2_M040,79,happy,1
Ses02M_script02_2_F039,80,xxx,-1
Ses02M_script02_2_M041,81,happy,1
Ses02M_script02_2_F040,82,xxx,-1
Ses02M_script02_2_M042,83,happy,1
Ses02M_script02_2_F041,84,xxx,-1
Ses02M_script02_2_M043,85,xxx,-1
Ses02M_script02_2_F042,86,happy,1
Ses02M_script02_2_M044,87,xxx,-1
Ses02M_script02_2_F043,88,xxx,-1
Ses02M_script02_2_F044,89,sad,2
Ses02M_script02_2_M045,90,happy,1
Ses02M_script02_2_F045,91,happy,1
Ses02M_script02_2_M046,92,happy,1
Ses02M_script02_2_F046,93,neutral,3
Ses02M_script02_1_M000,94,excited,4
Ses02M_script02_1_M001,95,excited,4
Ses02M_script02_1_M002,96,xxx,-1
Ses02M_script02_1_M003,97,excited,4
Ses02M_script02_1_F000,98,neutral,3
Ses02M_script02_1_M004,99,excited,4
Ses02M_script02_1_M005,100,excited,4
Ses02M_script02_1_M006,101,excited,4
Ses02M_script02_1_F001,102,neutral,3
Ses02M_script02_1_M007,103,frustrated,5
Ses02M_script02_1_F002,104,frustrated,5
Ses02M_script02_1_M008,105,frustrated,5
Ses02M_script02_1_F003,106,frustrated,5
Ses02M_script02_1_M009,107,xxx,-1
Ses02M_script02_1_F004,108,frustrated,5
Ses02M_script02_1_M010,109,xxx,-1
Ses02M_script02_1_M011,110,xxx,-1
Ses02M_script02_1_M012,111,xxx,-1
Ses02M_script02_1_F005,112,neutral,3
Ses02M_script02_1_M013,113,excited,4
Ses02M_script02_1_M014,114,excited,4
Ses02M_script02_1_M015,115,excited,4
Ses02M_script02_1_M016,116,excited,4
Ses02M_script02_1_F006,117,neutral,3
Ses02M_script02_1_M017,118,xxx,-1
Ses02M_script02_1_F007,119,frustrated,5
Ses02M_script02_1_M018,120,frustrated,5
Ses02M_script02_1_F008,121,frustrated,5
Ses02M_script02_1_M019,122,xxx,-1
Ses02M_script02_1_F009,123,frustrated,5
Ses02M_script02_1_M020,124,xxx,-1
Ses02M_script02_1_F010,125,frustrated,5
Ses02M_script02_1_M021,126,xxx,-1
Ses02M_script02_1_F011,127,neutral,3
Ses02M_script02_1_M022,128,sur,-1
Ses02M_script02_1_F012,129,frustrated,5
Ses02M_script02_1_M023,130,excited,4
Ses02M_script02_1_M024,131,excited,4
Ses02M_script02_1_F013,132,frustrated,5
Ses02M_script02_1_M025,133,excited,4
Ses02M_script02_1_M026,134,excited,4
Ses02M_script02_1_F014,135,frustrated,5
Ses02M_script02_1_M027,136,frustrated,5
Ses02M_script02_1_F015,137,frustrated,5
Ses02M_script02_1_M028,138,excited,4
Ses02M_script02_1_M029,139,excited,4
Ses02M_script02_1_F016,140,sad,2
Ses02M_script02_1_M030,141,sur,-1
Ses02M_script02_1_F017,142,neutral,3
Ses02M_script02_1_M031,143,xxx,-1
Ses02M_script02_1_M032,144,frustrated,5
Ses02M_script02_1_F018,145,angry,0
Ses02M_script02_1_M033,146,xxx,-1
Ses02M_script02_1_F019,147,frustrated,5
Ses02M_script02_1_M034,148,frustrated,5
Ses02M_script02_1_M035,149,excited,4
Ses02M_script02_1_M036,150,excited,4
Ses02M_script02_1_M037,151,excited,4
Ses02M_script02_1_M038,152,excited,4
Ses02M_script02_1_M039,153,excited,4
Ses02M_script02_1_M040,154,excited,4
Ses02M_script02_1_M041,155,excited,4
Ses02M_script02_1_M042,156,excited,4
Ses02M_script02_1_F020,157,neutral,3
Ses02M_script02_1_M043,158,xxx,-1
Ses02M_script02_1_F021,159,neutral,3
Ses02M_script02_1_M044,160,xxx,-1
Ses02M_script02_1_F022,161,frustrated,5
Ses02M_script03_1_M000,0,fea,-1
Ses02M_script03_1_F000,1,xxx,-1
Ses02M_script03_1_M001,2,xxx,-1
Ses02M_script03_1_F001,3,xxx,-1
Ses02M_script03_1_M002,4,fea,-1
Ses02M_script03_1_F002,5,excited,4
Ses02M_script03_1_M003,6,fea,-1
Ses02M_script03_1_F003,7,happy,1
Ses02M_script03_1_M004,8,xxx,-1
Ses02M_script03_1_F004,9,xxx,-1
Ses02M_script03_1_M005,10,excited,4
Ses02M_script03_1_F005,11,excited,4
Ses02M_script03_1_M006,12,fea,-1
Ses02M_script03_1_F006,13,happy,1
Ses02M_script03_1_M007,14,happy,1
Ses02M_script03_1_F007,15,happy,1
Ses02M_script03_1_M008,16,happy,1
Ses02M_script03_1_F008,17,xxx,-1
Ses02M_script03_1_M009,18,sad,2
Ses02M_script03_1_F009,19,xxx,-1
Ses02M_script03_1_M010,20,happy,1
Ses02M_script03_1_F010,21,xxx,-1
Ses02M_script03_1_M011,22,happy,1
Ses02M_script03_1_F011,23,xxx,-1
Ses02M_script03_1_M012,24,excited,4
Ses02M_script03_1_F012,25,excited,4
Ses02M_script03_1_M013,26,xxx,-1
Ses02M_script03_1_M014,27,excited,4
Ses02M_script03_1_F013,28,xxx,-1
Ses02M_script03_1_M015,29,excited,4
Ses02M_script03_1_F014,30,xxx,-1
Ses02M_script03_1_M016,31,sad,2
Ses02M_script03_1_F015,32,sad,2
Ses02M_script03_1_M017,33,xxx,-1
Ses02M_script03_1_F016,34,fea,-1
Ses02M_script03_1_M018,35,excited,4
Ses02M_script03_1_F017,36,xxx,-1
Ses02M_script03_1_M019,37,excited,4
Ses02M_script03_1_F018,38,xxx,-1
Ses02M_script03_1_M020,39,excited,4
Ses02M_script03_1_M021,40,excited,4
Ses02M_script03_1_M022,41,excited,4
Ses02M_script03_1_F019,42,xxx,-1
Ses02M_script03_1_M023,43,xxx,-1
Ses02M_script03_1_F020,44,xxx,-1
Ses02M_script03_1_M024,45,happy,1
Ses02M_script03_1_F021,46,happy,1
Ses02M_script03_1_M025,47,xxx,-1
Ses02M_script03_1_F022,48,happy,1
Ses02M_script03_1_M026,49,xxx,-1
Ses02M_script03_1_F023,50,happy,1
Ses02M_script03_1_M027,51,xxx,-1
Ses02M_script03_1_F024,52,happy,1
Ses02M_script03_1_M028,53,xxx,-1
Ses02M_script03_1_F025,54,happy,1
Ses02M_script03_1_M029,55,happy,1
Ses02M_script03_1_F026,56,xxx,-1
Ses02M_script03_1_M030,57,xxx,-1
Ses02M_script03_1_F027,58,happy,1
Ses02M_script03_1_M031,59,happy,1
Ses02M_script03_1_F028,60,happy,1
Ses02M_script03_1_M032,61,xxx,-1
Ses02M_script03_1_F029,62,happy,1
Ses02M_script03_1_M033,63,xxx,-1
Ses02M_script03_2_M000,64,neutral,3
Ses02M_script03_2_F000,65,excited,4
Ses02M_script03_2_M001,66,angry,0
Ses02M_script03_2_F001,67,excited,4
Ses02M_script03_2_M002,68,xxx,-1
Ses02M_script03_2_F002,69,neutral,3
Ses02M_script03_2_M003,70,angry,0
Ses02M_script03_2_F003,71,neutral,3
Ses02M_script03_2_M004,72,xxx,-1
Ses02M_script03_2_F004,73,xxx,-1
Ses02M_script03_2_M005,74,angry,0
Ses02M_script03_2_F005,75,neutral,3
Ses02M_script03_2_M006,76,xxx,-1
Ses02M_script03_2_F006,77,neutral,3
Ses02M_script03_2_M007,78,angry,0
Ses02M_script03_2_F007,79,neutral,3
Ses02M_script03_2_M008,80,xxx,-1
Ses02M_script03_2_F008,81,frustrated,5
Ses02M_script03_2_M009,82,xxx,-1
Ses02M_script03_2_F009,83,neutral,3
Ses02M_script03_2_M010,84,neutral,3
Ses02M_script03_2_F010,85,xxx,-1
Ses02M_script03_2_M011,86,neutral,3
Ses02M_script03_2_F011,87,neutral,3
Ses02M_script03_2_M012,88,neutral,3
Ses02M_script03_2_F012,89,neutral,3
Ses02M_script03_2_M013,90,xxx,-1
Ses02M_script03_2_F013,91,xxx,-1
Ses02M_script03_2_M014,92,xxx,-1
Ses02M_script03_2_F014,93,angry,0
Ses02M_script03_2_M015,94,frustrated,5
Ses02M_script03_2_F015,95,neutral,3
Ses02M_script03_2_M016,96,neutral,3
Ses02M_script03_2_F016,97,xxx,-1
Ses02M_script03_2_M017,98,xxx,-1
Ses02M_script03_2_F017,99,xxx,-1
Ses02M_script03_2_M018,100,neutral,3
Ses02M_script03_2_F018,101,frustrated,5
Ses02M_script03_2_M019,102,xxx,-1
Ses02M_script03_2_F019,103,angry,0
Ses02M_script03_2_M020,104,xxx,-1
Ses02M_script03_2_F020,105,xxx,-1
Ses02M_script03_2_M021,106,frustrated,5
Ses02M_script03_2_F021,107,xxx,-1
Ses02M_script03_2_M022,108,frustrated,5
Ses02M_script03_2_F022,109,xxx,-1
Ses02M_script03_2_M023,110,frustrated,5
Ses02M_script03_2_F023,111,angry,0
Ses02M_script03_2_M024,112,neutral,3
Ses02M_script03_2_F024,113,neutral,3
Ses02M_script03_2_M025,114,xxx,-1
Ses02M_script03_2_F025,115,xxx,-1
Ses02M_script03_2_M026,116,angry,0
Ses02M_script03_2_M027,117,angry,0
Ses02M_script03_2_F026,118,xxx,-1
Ses02M_script03_2_M028,119,xxx,-1
Ses02M_script03_2_M029,120,xxx,-1
Ses02M_script03_2_F027,121,xxx,-1
Ses02M_script03_2_M030,122,xxx,-1
Ses02M_script03_2_F028,123,angry,0
Ses02M_script03_2_M031,124,angry,0
Ses02M_script03_2_F029,125,xxx,-1
Ses02M_script03_2_M032,126,neutral,3
Ses02M_script03_2_M033,127,neutral,3
Ses02M_script03_2_F030,128,xxx,-1
Ses02M_script03_2_M034,129,xxx,-1
Ses02M_script03_2_F031,130,xxx,-1
Ses02M_script03_2_M035,131,xxx,-1
Ses02M_script03_2_F032,132,xxx,-1
Ses02M_script03_2_M036,133,xxx,-1
Ses02M_script03_2_F033,134,xxx,-1
Ses02M_script03_2_M037,135,frustrated,5
Ses02M_script03_2_F034,136,frustrated,5
Ses02M_script03_2_M038,137,xxx,-1
Ses02M_script03_2_F035,138,angry,0
Ses02M_script03_2_M039,139,angry,0
Ses02M_script03_2_F036,140,angry,0
Ses02M_script03_2_M040,141,angry,0
Ses02M_script03_2_F037,142,angry,0
Ses02M_script03_2_M041,143,angry,0
Ses02M_script03_2_F038,144,angry,0
Ses02M_script03_2_M042,145,angry,0
Ses02M_script03_2_F039,146,angry,0
Ses02M_script03_2_M043,147,angry,0
Ses02M_script03_2_F040,148,angry,0
Ses02M_script03_2_M044,149,angry,0
Ses02M_script03_2_F041,150,angry,0
Ses02M_script03_2_M045,151,angry,0
Ses02M_script03_2_M046,152,angry,0
Ses02M_script03_2_M047,153,angry,0
Ses02M_script03_2_F042,154,angry,0
Ses03F_impro01_F000,0,xxx,-1
Ses03F_impro01_F001,1,xxx,-1
Ses03F_impro01_M000,2,xxx,-1
Ses03F_impro01_M001,3,neutral,3
Ses03F_impro01_F002,4,neutral,3
Ses03F_impro01_M002,5,neutral,3
Ses03F_impro01_F003,6,frustrated,5
Ses03F_impro01_M003,7,neutral,3
Ses03F_impro01_F004,8,frustrated,5
Ses03F_impro01_M004,9,neutral,3
Ses03F_impro01_F005,10,frustrated,5
Ses03F_impro01_M005,11,neutral,3
Ses03F_impro01_F006,12,frustrated,5
Ses03F_impro01_M006,13,frustrated,5
Ses03F_impro01_F007,14,frustrated,5
Ses03F_impro01_M007,15,frustrated,5
Ses03F_impro01_M008,16,frustrated,5
Ses03F_impro01_F008,17,frustrated,5
Ses03F_impro01_M009,18,frustrated,5
Ses03F_impro01_F009,19,frustrated,5
Ses03F_impro01_M010,20,xxx,-1
Ses03F_impro01_F010,21,xxx,-1
Ses03F_impro01_M011,22,xxx,-1
Ses03F_impro01_F011,23,frustrated,5
Ses03F_impro02_F000,0,neutral,3
Ses03F_impro02_F001,1,neutral,3
Ses03F_impro02_M000,2,neutral,3
Ses03F_impro02_F002,3,xxx,-1
Ses03F_impro02_F003,4,xxx,-1
Ses03F_impro02_M001,5,happy,1
Ses03F_impro02_F004,6,xxx,-1
Ses03F_impro02_F005,7,excited,4
Ses03F_impro02_F006,8,xxx,-1
Ses03F_impro02_M002,9,xxx,-1
Ses03F_impro02_F007,10,excited,4
Ses03F_impro02_M003,11,xxx,-1
Ses03F_impro02_F008,12,sad,2
Ses03F_impro02_F009,13,xxx,-1
Ses03F_impro02_F010,14,sad,2
Ses03F_impro02_M004,15,sur,-1
Ses03F_impro02_F011,16,sad,2
Ses03F_impro02_M005,17,sur,-1
Ses03F_impro02_F012,18,sad,2
Ses03F_impro02_F013,19,xxx,-1
Ses03F_impro02_M006,20,frustrated,5
Ses03F_impro02_F014,21,frustrated,5
Ses03F_impro02_M007,22,angry,0
Ses03F_impro02_F015,23,sad,2
Ses03F_impro02_M008,24,xxx,-1
Ses03F_impro02_F016,25,frustrated,5
Ses03F_impro02_F017,26,frustrated,5
Ses03F_impro02_M009,27,frustrated,5
Ses03F_impro02_M010,28,frustrated,5
Ses03F_impro02_F018,29,sad,2
Ses03F_impro02_F019,30,sad,2
Ses03F_impro02_M011,31,frustrated,5
Ses03F_impro02_F020,32,sad,2
Ses03F_impro02_M012,33,frustrated,5
Ses03F_impro02_F021,34,sad,2
Ses03F_impro02_M013,35,xxx,-1
Ses03F_impro02_F022,36,frustrated,5
Ses03F_impro02_M014,37,sad,2
Ses03F_impro02_M015,38,frustrated,5
Ses03F_impro02_F023,39,sad,2
Ses03F_impro02_M016,40,sad,2
Ses03F_impro02_F024,41,sad,2
Ses03F_impro02_F025,42,sad,2
Ses03F_impro02_M017,43,sad,2
Ses03F_impro02_F026,44,sad,2
Ses03F_impro02_F027,45,sad,2
Ses03F_impro02_M018,46,sad,2
Ses03F_impro02_F028,47,sad,2
Ses03F_impro02_M019,48,sad,2
Ses03F_impro02_F029,49,sad,2
Ses03F_impro02_M020,50,sad,2
Ses03F_impro02_M021,51,sad,2
Ses03F_impro02_F030,52,xxx,-1
Ses03F_impro02_M022,53,frustrated,5
Ses03F_impro02_F031,54,sad,2
Ses03F_impro02_F032,55,sad,2
Ses03F_impro02_M023,56,xxx,-1
Ses03F_impro02_M024,57,sad,2
Ses03F_impro02_F033,58,xxx,-1
Ses03F_impro02_F034,59,sad,2
Ses03F_impro02_F035,60,sad,2
Ses03F_impro02_M025,61,sad,2
Ses03F_impro02_M026,62,xxx,-1
Ses03F_impro02_M027,63,angry,0
Ses03F_impro02_F036,64,sad,2
Ses03F_impro02_M028,65,sad,2
Ses03F_impro02_F037,66,sad,2
Ses03F_impro02_M029,67,sad,2
Ses03F_impro02_F038,68,sad,2
Ses03F_impro02_F039,69,sad,2
Ses03F_impro02_M030,70,xxx,-1
Ses03F_impro02_F040,71,sad,2
Ses03F_impro02_F041,72,sad,2
Ses03F_impro02_F042,73,sad,2
Ses03F_impro02_F043,74,sad,2
Ses03F_impro02_M031,75,sad,2
Ses03F_impro03_M000,0,excited,4
Ses03F_impro03_F000,1,xxx,-1
Ses03F_impro03_M001,2,excited,4
Ses03F_impro03_M002,3,excited,4
Ses03F_impro03_M003,4,xxx,-1
Ses03F_impro03_F001,5,xxx,-1
Ses03F_impro03_M004,6,xxx,-1
Ses03F_impro03_F002,7,xxx,-1
Ses03F_impro03_M005,8,excited,4
Ses03F_impro03_M006,9,excited,4
Ses03F_impro03_F003,10,xxx,-1
Ses03F_impro03_M007,11,excited,4
Ses03F_impro03_F004,12,excited,4
Ses03F_impro03_F005,13,excited,4
Ses03F_impro03_M008,14,xxx,-1
Ses03F_impro03_F006,15,excited,4
Ses03F_impro03_F007,16,excited,4
Ses03F_impro03_M009,17,sur,-1
Ses03F_impro03_F008,18,excited,4
Ses03F_impro03_M010,19,excited,4
Ses03F_impro03_F009,20,excited,4
Ses03F_impro03_F010,21,xxx,-1
Ses03F_impro03_F011,22,excited,4
Ses03F_impro03_M011,23,xxx,-1
Ses03F_impro03_M012,24,xxx,-1
Ses03F_impro03_F012,25,excited,4
Ses03F_impro03_F013,26,excited,4
Ses03F_impro03_F014,27,happy,1
Ses03F_impro03_M013,28,xxx,-1
Ses03F_impro03_F015,29,happy,1
Ses03F_impro03_F016,30,excited,4
Ses03F_impro03_M014,31,xxx,-1
Ses03F_impro03_F017,32,excited,4
Ses03F_impro03_M015,33,happy,1
Ses03F_impro03_F018,34,happy,1
Ses03F_impro03_F019,35,happy,1
Ses03F_impro03_M016,36,xxx,-1
Ses03F_impro03_F020,37,happy,1
Ses03F_impro03_F021,38,happy,1
Ses03F_impro03_M017,39,xxx,-1
Ses03F_impro03_F022,40,xxx,-1
Ses03F_impro03_M018,41,xxx,-1
Ses03F_impro03_F023,42,xxx,-1
Ses03F_impro03_M019,43,xxx,-1
Ses03F_impro03_M020,44,xxx,-1
Ses03F_impro03_M021,45,excited,4
Ses03F_impro03_F024,46,excited,4
Ses03F_impro04_F000,0,frustrated,5
Ses03F_impro04_M000,1,neutral,3
Ses03F_impro04_F001,2,frustrated,5
Ses03F_impro04_M001,3,neutral,3
Ses03F_impro04_F002,4,sad,2
Ses03F_impro04_F003,5,frustrated,5
Ses03F_impro04_M002,6,neutral,3
Ses03F_impro04_M003,7,neutral,3
Ses03F_impro04_F004,8,frustrated,5
Ses03F_impro04_M004,9,neutral,3
Ses03F_impro04_F005,10,frustrated,5
Ses03F_impro04_M005,11,neutral,3
Ses03F_impro04_M006,12,neutral,3
Ses03F_impro04_F006,13,frustrated,5
Ses03F_impro04_M007,14,neutral,3
Ses03F_impro04_F007,15,frustrated,5
Ses03F_impro04_M008,16,neutral,3
Ses03F_impro04_F008,17,frustrated,5
Ses03F_impro04_M009,18,neutral,3
Ses03F_impro04_F009,19,frustrated,5
Ses03F_impro04_F010,20,frustrated,5
Ses03F_impro04_M010,21,neutral,3
Ses03F_impro04_F011,22,sur,-1
Ses03F_impro04_M011,23,neutral,3
Ses03F_impro04_F012,24,frustrated,5
Ses03F_impro04_M012,25,neutral,3
Ses03F_impro04_F013,26,frustrated,5
Ses03F_impro04_F014,27,frustrated,5
Ses03F_impro04_F015,28,xxx,-1
Ses03F_impro04_M013,29,neutral,3
Ses03F_impro04_F016,30,xxx,-1
Ses03F_impro04_M014,31,neutral,3
Ses03F_impro04_F017,32,frustrated,5
Ses03F_impro04_F018,33,frustrated,5
Ses03F_impro04_M015,34,neutral,3
Ses03F_impro04_F019,35,xxx,-1
Ses03F_impro04_F020,36,xxx,-1
Ses03F_impro04_M016,37,neutral,3
Ses03F_impro04_F021,38,frustrated,5
Ses03F_impro04_F022,39,sad,2
Ses03F_impro04_M017,40,neutral,3
Ses03F_impro04_F023,41,sad,2
Ses03F_impro04_M018,42,neutral,3
Ses03F_impro04_F024,43,sad,2
Ses03F_impro04_M019,44,neutral,3
Ses03F_impro04_F025,45,xxx,-1
Ses03F_impro04_M020,46,xxx,-1
Ses03F_impro04_F026,47,frustrated,5
Ses03F_impro05_F000,0,frustrated,5
Ses03F_impro05_M000,1,frustrated,5
Ses03F_impro05_F001,2,frustrated,5
Ses03F_impro05_M001,3,frustrated,5
Ses03F_impro05_F002,4,angry,0
Ses03F_impro05_F003,5,frustrated,5
Ses03F_impro05_M002,6,frustrated,5
Ses03F_impro05_F004,7,frustrated,5
Ses03F_impro05_M003,8,neutral,3
Ses03F_impro05_F005,9,angry,0
Ses03F_impro05_M004,10,frustrated,5
Ses03F_impro05_F006,11,frustrated,5
Ses03F_impro05_M005,12,frustrated,5
Ses03F_impro05_F007,13,angry,0
Ses03F_impro05_F008,14,angry,0
Ses03F_impro05_M006,15,frustrated,5
Ses03F_impro05_F009,16,angry,0
Ses03F_impro05_M007,17,xxx,-1
Ses03F_impro05_M008,18,neutral,3
Ses03F_impro05_F010,19,angry,0
Ses03F_impro05_M009,20,neutral,3
Ses03F_impro05_F011,21,angry,0
Ses03F_impro05_M010,22,frustrated,5
Ses03F_impro05_F012,23,frustrated,5
Ses03F_impro05_F013,24,frustrated,5
Ses03F_impro05_M011,25,neutral,3
Ses03F_impro05_F014,26,xxx,-1
Ses03F_impro05_M012,27,frustrated,5
Ses03F_impro05_F015,28,angry,0
Ses03F_impro05_MXX0,29,unannotated,-1
Ses03F_impro05_F016,30,angry,0
Ses03F_impro05_M013,31,neutral,3
Ses03F_impro05_M014,32,neutral,3
Ses03F_impro05_F017,33,angry,0
Ses03F_impro06_M000,0,neutral,3
Ses03F_impro06_F000,1,sad,2
Ses03F_impro06_F001,2,sad,2
Ses03F_impro06_M001,3,neutral,3
Ses03F_impro06_F002,4,sad,2
Ses03F_impro06_F003,5,sad,2
Ses03F_impro06_F004,6,sad,2
Ses03F_impro06_MXX0,7,unannotated,-1
Ses03F_impro06_F005,8,sad,2
Ses03F_impro06_F006,9,sad,2
Ses03F_impro06_M002,10,sad,2
Ses03F_impro06_F007,11,sad,2
Ses03F_impro06_F008,12,sad,2
Ses03F_impro06_F009,13,sad,2
Ses03F_impro06_F010,14,sad,2
Ses03F_impro06_F011,15,sad,2
Ses03F_impro06_F012,16,sad,2
Ses03F_impro06_F013,17,sad,2
Ses03F_impro06_M003,18,neutral,3
Ses03F_impro06_F014,19,sad,2
Ses03F_impro06_M004,20,sad,2
Ses03F_impro06_FXX0,21,unannotated,-1
Ses03F_impro06_M005,22,sad,2
Ses03F_impro06_F015,23,sad,2
Ses03F_impro06_F016,24,sad,2
Ses03F_impro06_F017,25,sad,2
Ses03F_impro06_F018,26,sad,2
Ses03F_impro06_M006,27,sad,2
Ses03F_impro06_F019,28,sad,2
Ses03F_impro06_F020,29,sad,2
Ses03F_impro06_F021,30,sad,2
Ses03F_impro06_F022,31,sad,2
Ses03F_impro06_M007,32,sad,2
Ses03F_impro06_F023,33,sad,2
Ses03F_impro06_F024,34,sad,2
Ses03F_impro06_F025,35,sad,2
Ses03F_impro06_F026,36,sad,2
Ses03F_impro06_M008,37,sad,2
Ses03F_impro06_F027,38,sad,2
Ses03F_impro06_MXX1,39,unannotated,-1
Ses03F_impro06_F028,40,sad,2
Ses03F_impro06_M009,41,sad,2
Ses03F_impro06_F029,42,sad,2
Ses03F_impro06_F030,43,sad,2
Ses03F_impro06_M010,44,sad,2
Ses03F_impro06_M011,45,sad,2
Ses03F_impro06_F031,46,sad,2
Ses03F_impro06_M012,47,sad,2
Ses03F_impro06_F032,48,sad,2
Ses03F_impro06_M013,49,sad,2
Ses03F_impro06_F033,50,sad,2
Ses03F_impro06_M014,51,sad,2
Ses03F_impro06_F034,52,sad,2
Ses03F_impro06_F035,53,sad,2
Ses03F_impro06_M015,54,sad,2
Ses03F_impro06_M016,55,sad,2
Ses03F_impro06_FXX1,56,unannotated,-1
Ses03F_impro07_M000,0,neutral,3
Ses03F_impro07_F000,1,xxx,-1
Ses03F_impro07_M001,2,neutral,3
Ses03F_impro07_F001,3,happy,1
Ses03F_impro07_M002,4,xxx,-1
Ses03F_impro07_F002,5,xxx,-1
Ses03F_impro07_M003,6,neutral,3
Ses03F_impro07_F003,7,sur,-1
Ses03F_impro07_M004,8,neutral,3
Ses03F_impro07_F004,9,happy,1
Ses03F_impro07_M005,10,xxx,-1
Ses03F_impro07_F005,11,happy,1
Ses03F_impro07_M006,12,xxx,-1
Ses03F_impro07_F006,13,xxx,-1
Ses03F_impro07_M007,14,xxx,-1
Ses03F_impro07_M008,15,excited,4
Ses03F_impro07_F007,16,excited,4
Ses03F_impro07_M009,17,sur,-1
Ses03F_impro07_M010,18,xxx,-1
Ses03F_impro07_F008,19,excited,4
Ses03F_impro07_M011,20,excited,4
Ses03F_impro07_F009,21,excited,4
Ses03F_impro07_F010,22,xxx,-1
Ses03F_impro07_MXX0,23,unannotated,-1
Ses03F_impro07_F011,24,excited,4
Ses03F_impro07_M012,25,neutral,3
Ses03F_impro07_F012,26,happy,1
Ses03F_impro07_M013,27,excited,4
Ses03F_impro07_F013,28,happy,1
Ses03F_impro07_M014,29,excited,4
Ses03F_impro07_F014,30,excited,4
Ses03F_impro07_M015,31,excited,4
Ses03F_impro07_F015,32,neutral,3
Ses03F_impro07_M016,33,xxx,-1
Ses03F_impro07_F016,34,excited,4
Ses03F_impro07_M017,35,sur,-1
Ses03F_impro07_M018,36,sur,-1
Ses03F_impro07_F017,37,happy,1
Ses03F_impro07_F018,38,xxx,-1
Ses03F_impro07_F019,39,happy,1
Ses03F_impro07_M019,40,excited,4
Ses03F_impro07_F020,41,excited,4
Ses03F_impro07_M020,42,xxx,-1
Ses03F_impro07_M021,43,neutral,3
Ses03F_impro07_F021,44,excited,4
Ses03F_impro07_MXX1,45,unannotated,-1
Ses03F_impro07_M022,46,excited,4
Ses03F_impro07_F022,47,excited,4
Ses03F_impro07_M023,48,neutral,3
Ses03F_impro07_F023,49,happy,1
Ses03F_impro07_M024,50,xxx,-1
Ses03F_impro07_F024,51,xxx,-1
Ses03F_impro07_MXX2,52,unannotated,-1
Ses03F_impro07_F025,53,happy,1
Ses03F_impro07_M025,54,neutral,3
Ses03F_impro07_F026,55,excited,4
Ses03F_impro07_MXX3,56,unannotated,-1
Ses03F_impro07_F027,57,excited,4
Ses03F_impro07_M026,58,excited,4
Ses03F_impro07_F028,59,excited,4
Ses03F_impro07_F029,60,excited,4
Ses03F_impro07_M027,61,excited,4
Ses03F_impro07_M028,62,excited,4
Ses03F_impro07_F030,63,xxx,-1
Ses03F_impro07_M029,64,excited,4
Ses03F_impro07_F031,65,neutral,3
Ses03F_impro07_M030,66,xxx,-1
Ses03F_impro07_F032,67,happy,1
Ses03F_impro07_M031,68,xxx,-1
Ses03F_impro07_F033,69,xxx,-1
Ses03F_impro07_M032,70,excited,4
Ses03F_impro07_M033,71,neutral,3
Ses03F_impro07_F034,72,happy,1
Ses03F_impro07_M034,73,happy,1
Ses03F_impro07_F035,74,happy,1
Ses03F_impro07_M035,75,happy,1
Ses03F_impro08_M000,0,angry,0
Ses03F_impro08_F000,1,neutral,3
Ses03F_impro08_M001,2,xxx,-1
Ses03F_impro08_M002,3,xxx,-1
Ses03F_impro08_F001,4,neutral,3
Ses03F_impro08_F002,5,neutral,3
Ses03F_impro08_M003,6,xxx,-1
Ses03F_impro08_F003,7,neutral,3
Ses03F_impro08_M004,8,frustrated,5
Ses03F_impro08_F004,9,neutral,3
Ses03F_impro08_M005,10,xxx,-1
Ses03F_impro08_F005,11,neutral,3
Ses03F_impro08_M006,12,angry,0
Ses03F_impro08_F006,13,neutral,3
Ses03F_impro08_F007,14,neutral,3
Ses03F_impro08_F008,15,neutral,3
Ses03F_impro08_M007,16,angry,0
Ses03F_impro08_M008,17,angry,0
Ses03F_impro08_FXX0,18,unannotated,-1
Ses03F_impro08_F009,19,neutral,3
Ses03F_impro08_M009,20,angry,0
Ses03F_impro08_F010,21,neutral,3
Ses03F_impro08_M010,22,angry,0
Ses03F_impro08_M011,23,angry,0
Ses03F_impro08_M012,24,angry,0
Ses03F_impro08_F011,25,neutral,3
Ses03F_impro08_M013,26,xxx,-1
Ses03F_impro08_F012,27,neutral,3
Ses03F_impro08_F013,28,neutral,3
Ses03F_impro08_M014,29,angry,0
Ses03F_impro08_F014,30,neutral,3
Ses03F_impro08_M015,31,angry,0
Ses03F_impro08_F015,32,neutral,3
Ses03F_impro08_F016,33,neutral,3
Ses03F_impro08_M016,34,frustrated,5
Ses03F_impro08_F017,35,frustrated,5
Ses03F_impro08_F018,36,frustrated,5
Ses03F_impro08_M017,37,frustrated,5
Ses03F_impro08_F019,38,frustrated,5
Ses03F_impro08_M018,39,frustrated,5
Ses03F_impro08_M019,40,frustrated,5
Ses03F_impro08_F020,41,neutral,3
Ses03F_impro08_F021,42,neutral,3
Ses03F_impro08_M020,43,xxx,-1
Ses03F_impro08_F022,44,neutral,3
Ses03F_impro08_M021,45,neutral,3
Ses03F_impro08_F023,46,neutral,3
Ses03F_impro08_M022,47,xxx,-1
Ses03F_impro08_M023,48,xxx,-1
