id,utterance,label,label_num,file_id,utterance_num,session,start,end
meld_956_15,What?,happy,1,956,15,MELD_train,,
meld_956_16,"Yeah, okay, I'll see you later.",neutral,3,956,16,MELD_train,,
meld_957_0,Its over.,sad,2,957,0,MELD_train,,
meld_957_1,"Oh, was it awful?",sad,2,957,1,MELD_train,,
meld_958_0,"Well, it was loong.",sad,2,958,0,MELD_train,,
meld_959_0,"I didnt even realise how late it was, until I noticed the 5 oclock shadow on her head.",neutral,3,959,0,MELD_train,,
meld_959_1,"Anyway, she didnt want to stay.",sad,2,959,1,MELD_train,,
meld_959_2,I called a cab. she just left.,neutral,3,959,2,MELD_train,,
meld_959_3,I wrote you a letter.,neutral,3,959,3,MELD_train,,
meld_959_4,Ohh! Thank you! I like mail.,happy,1,959,4,MELD_train,,
meld_959_5,Its just some things Ive been thinking about.,neutral,3,959,5,MELD_train,,
meld_959_6,"Some things about us, and before we can even think about the two of us getting back together, I just need to know how you feel about this stuff.",neutral,3,959,6,MELD_train,,
meld_959_7,"Okay.  Wow, its-its 5:30 in the morning.  So, Id better get cracking on this baby.",neutral,3,959,7,MELD_train,,
meld_959_8,"Well, Ill be waiting for you, just come up when youre done.",neutral,3,959,8,MELD_train,,
meld_959_9,"Okay, Ill be up in,  18 pages. Front and back. Very exciting.",happy,1,959,9,MELD_train,,
meld_960_0,The waiter carried the breadsticks in his pants!,angry,0,960,0,MELD_train,,
meld_960_1,"Well, you said that we except the",neutral,3,960,1,MELD_train,,
meld_960_2,"All right, that Ill retract.",neutral,3,960,2,MELD_train,,
meld_960_3,"But I stand by my review, I know food and that wasnt it.",angry,0,960,3,MELD_train,,
meld_960_4,Youre marinara sauce tasted like tomato juice!,angry,0,960,4,MELD_train,,
meld_960_5,You should serve it with vodka and a piece of celery.,angry,0,960,5,MELD_train,,
meld_960_6,"Hey! Im proud of that sauce, its delicious.",angry,0,960,6,MELD_train,,
meld_960_7,Oh my God! You own an Italian restaurant and you think that tastes good?! Where are you even from?,happy,1,960,7,MELD_train,,
meld_960_8,Lebanon.,neutral,3,960,8,MELD_train,,
meld_960_9,"Hand me those tomatoes, Im gonna show you what it should taste like! Come on, hand me them.",angry,0,960,9,MELD_train,,
meld_960_10,How long is this gonna take? Cause I got another critic to go yell at.,neutral,3,960,10,MELD_train,,
meld_961_0,"Okay, then what happened?",neutral,3,961,0,MELD_train,,
meld_961_1,Ohh. Uh-huh. Uh-huh.  You'll get your turn!,angry,0,961,1,MELD_train,,
meld_961_2,"Hey Pheebs, what's going on?",neutral,3,961,2,MELD_train,,
meld_961_3,Nothing!   This is not over!,angry,0,961,3,MELD_train,,
meld_961_4,No! No! No!,angry,0,961,4,MELD_train,,
meld_961_5,What?!,happy,1,961,5,MELD_train,,
meld_961_6,"I was up all night writing this really nasty letter to Emily! It was perfect and now it's all covered in-in  Actually, thanks!",sad,2,961,6,MELD_train,,
meld_961_7,All right! Everybody ready to go to the movies?,neutral,3,961,7,MELD_train,,
meld_961_8,"Uh actually, I think I'm gonna skip it.",sad,2,961,8,MELD_train,,
meld_961_9,Really?,happy,1,961,9,MELD_train,,
meld_961_10,"Yeah, I'm gonna stay and read my book. I just wanna be alone right now.",sad,2,961,10,MELD_train,,
meld_961_11,"Oh. Are you sure you don't want to come? Tom Hanks, Meg Ryan, they get mail and stuff.",neutral,3,961,11,MELD_train,,
meld_961_12,"That's okay, Joe.",neutral,3,961,12,MELD_train,,
meld_961_13,"All right, let's go Pheebs.",neutral,3,961,13,MELD_train,,
meld_961_14,Oh God!,happy,1,961,14,MELD_train,,
meld_962_0,That was amazing.,happy,1,962,0,MELD_train,,
meld_962_1,I know.,neutral,3,962,1,MELD_train,,
meld_962_2,"Hey, do you realize we may have just changed our lives forever?",happy,1,962,2,MELD_train,,
meld_962_3,We may have just started a family.,happy,1,962,3,MELD_train,,
meld_962_4,"Nine months from now we can be here, having our own baby.",happy,1,962,4,MELD_train,,
meld_962_5,"And if not, we got to do it on a bucket.",neutral,3,962,5,MELD_train,,
meld_963_0,Ross! You gotta stop! Okay?! You cant just stare through the peep hole for three hours! Youre gonna get peep eye!,angry,0,963,0,MELD_train,,
meld_963_1,I knew it!,happy,1,963,1,MELD_train,,
meld_963_2,I knew it!,angry,0,963,2,MELD_train,,
meld_963_3,I always knew she liked him!,angry,0,963,3,MELD_train,,
meld_963_4,"Y'know, shed say no, but here we are!",angry,0,963,4,MELD_train,,
meld_963_5,Right?,neutral,3,963,5,MELD_train,,
meld_963_6,"We just broke up, first thing she does!",angry,0,963,6,MELD_train,,
meld_963_7,You didnt just break up.,neutral,3,963,7,MELD_train,,
meld_963_8,"Hey, its been like three weeks!",angry,0,963,8,MELD_train,,
meld_963_9,You slept with somebody three hours after you thought you broke up. I mean bullets have left guns slower!,angry,0,963,9,MELD_train,,
meld_964_0,"Hey, so uh, y'know how there's something I wanted to talk to you about?",neutral,3,964,0,MELD_train,,
meld_964_1,Oh yeah!,happy,1,964,1,MELD_train,,
meld_964_2,"Well, y'know how I'm trying to work things out with Emily.",happy,1,964,2,MELD_train,,
meld_964_3,"Well, there's this one thing Okay,  here goes.",neutral,3,964,3,MELD_train,,
meld_964_4,I made a promise that--Oh hey!,happy,1,964,4,MELD_train,,
meld_964_5,What?,neutral,3,964,5,MELD_train,,
meld_964_6,You're nose is bleeding!,happy,1,964,6,MELD_train,,
meld_964_7,Oh God.,sad,2,964,7,MELD_train,,
meld_964_8,No!,sad,2,964,8,MELD_train,,
meld_964_9,Oh not again!,angry,0,964,9,MELD_train,,
meld_964_10,This-this happened when my grandfather died.,sad,2,964,10,MELD_train,,
meld_964_11,It's ugh!,angry,0,964,11,MELD_train,,
meld_964_12,Sorry.,sad,2,964,12,MELD_train,,
meld_964_13,"Oh, okay, so I'm sorry, what-what were you-what did you want to tell me?",neutral,3,964,13,MELD_train,,
meld_964_14,Umm,neutral,3,964,14,MELD_train,,
meld_964_15,Sorry. Sorry.,sad,2,964,15,MELD_train,,
meld_964_16,"Okay, I uh, I can't see you anymore.",sad,2,964,16,MELD_train,,
meld_964_17,"Yeah, I know. It's ridiculous! I can't see you either.",neutral,3,964,17,MELD_train,,
meld_965_0,Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet!,sad,2,965,0,MELD_train,,
meld_965_1,"Hello, Chip.",neutral,3,965,1,MELD_train,,
meld_965_2,"Hey, Rach! How ya doin?",happy,1,965,2,MELD_train,,
meld_965_3,Im great! Im great. Ive got a great job at,happy,1,965,3,MELD_train,,
meld_965_4,"So ah, Monica ready yet?",neutral,3,965,4,MELD_train,,
meld_965_5,"Shell be out in a second. So, Chip, hows umm, Amy Welch?",neutral,3,965,5,MELD_train,,
meld_965_6,"Amy Welch? Wow! I havent seen her since... So, Monica about ready?",happy,1,965,6,MELD_train,,
meld_966_0,"Thats right, I love you! And-and Im gonna play with you all the time.",happy,1,966,0,MELD_train,,
meld_966_1,How can you let him talk to your crotch like that?,happy,1,966,1,MELD_train,,
meld_966_2,Hes talking to the baby.,neutral,3,966,2,MELD_train,,
meld_966_3,Ohh!,happy,1,966,3,MELD_train,,
meld_966_4,Okay!,happy,1,966,4,MELD_train,,
meld_966_5,"Okay, cause when-when he said, ""I cant wait to hear your first words,"" I thought, ""Theres a trick.""",happy,1,966,5,MELD_train,,
meld_966_6,"Okay. Well, I gotta go you guys. Ill see you later.",neutral,3,966,6,MELD_train,,
meld_966_7,Okay.,neutral,3,966,7,MELD_train,,
meld_967_0,"Oh my, oh my God!",happy,1,967,0,MELD_train,,
meld_967_1,"Aw, its unbelievable!",happy,1,967,1,MELD_train,,
meld_967_2,Wow!,happy,1,967,2,MELD_train,,
meld_967_3,She is kicking so much!,happy,1,967,3,MELD_train,,
meld_967_4,"Oh, shes like ummohwhos that kind of annoying girl soccer player?",happy,1,967,4,MELD_train,,
meld_967_5,Mia Hamm?,neutral,3,967,5,MELD_train,,
meld_967_6,Mia Hamm!,happy,1,967,6,MELD_train,,
meld_967_7,Oh thats amazing.,happy,1,967,7,MELD_train,,
meld_967_8,Oh-oh!! One hand on the sheet Joe!,happy,1,967,8,MELD_train,,
meld_967_9,Whoa-hey-oh! Sorry!,happy,1,967,9,MELD_train,,
meld_968_0,"Okay, what do you guys think?",neutral,3,968,0,MELD_train,,
meld_968_1,Dude!,happy,1,968,1,MELD_train,,
meld_968_2,I have never known love like this.,sad,2,968,2,MELD_train,,
meld_968_3,You really like it?,happy,1,968,3,MELD_train,,
meld_968_4,Dude! How-how did you write this?,happy,1,968,4,MELD_train,,
meld_968_5,I stole Monicas and changed the name.,neutral,3,968,5,MELD_train,,
meld_968_6,You cant,neutral,3,968,6,MELD_train,,
meld_968_7,If he goes first he can!,happy,1,968,7,MELD_train,,
meld_969_0,Yeah!,angry,0,969,0,MELD_train,,
meld_969_1,"Anyway, I-I still think we should try to patch things up, yknow?",neutral,3,969,1,MELD_train,,
meld_969_2,"Like uh, maybe we could get him to get tickets to another Knicks game and invite him.",neutral,3,969,2,MELD_train,,
meld_969_3,Oh wow thats a great idea! And,happy,1,969,3,MELD_train,,
meld_969_4,Here you go.,neutral,3,969,4,MELD_train,,
meld_969_5,"Hey-hey-hey-ho-ho, I got this one.",happy,1,969,5,MELD_train,,
meld_969_6,Here you go.,neutral,3,969,6,MELD_train,,
meld_970_0,"Yknow I gotta tell ya, sometimes I justI dont get Chandler.",neutral,3,970,0,MELD_train,,
meld_971_0,"Yknow, me and him do stuff all the time without you and you dont get all upset.",neutral,3,971,0,MELD_train,,
meld_971_1,All the time?,sad,2,971,1,MELD_train,,
meld_971_2,All the time!,angry,0,971,2,MELD_train,,
meld_972_0,"Cassie, how you-how you doin on thathot dog.",neutral,3,972,0,MELD_train,,
meld_972_1,Im all done.,neutral,3,972,1,MELD_train,,
meld_972_2,Thank God.,happy,1,972,2,MELD_train,,
meld_972_3,I guess the last time we really hung out was when our parents rented that beach house together.,neutral,3,972,3,MELD_train,,
meld_972_4,Oh right.,neutral,3,972,4,MELD_train,,
meld_972_5,Right.,neutral,3,972,5,MELD_train,,
meld_972_6,"Ooh, remember the time I uh, I pinned you down and tickled you til you cried?",happy,1,972,6,MELD_train,,
meld_972_7,Were probably too old to do that now.,sad,2,972,7,MELD_train,,
meld_972_8,"Ill always remember that summer, because its when I got all of these freckles.",happy,1,972,8,MELD_train,,
meld_972_9,Uh-huh! Uh-huh! And-and-and Ill always remember that summer because thats when I realized that we are related.,happy,1,972,9,MELD_train,,
meld_972_10,"It took you that long to figure it out, huh?",happy,1,972,10,MELD_train,,
meld_972_11,"Well Im, Im a little slow.  Just as our children would be.",neutral,3,972,11,MELD_train,,
meld_973_0,Relax every muscle in your body.,neutral,3,973,0,MELD_train,,
meld_973_1,Listen to the plinky-plunky music.,neutral,3,973,1,MELD_train,,
meld_973_2,"Okay, now close you eyes, and think of a happy place.",neutral,3,973,2,MELD_train,,
meld_973_3,"Okay, tell me your happy place.",neutral,3,973,3,MELD_train,,
meld_973_4,"Richard's living room, drinking wine.",happy,1,973,4,MELD_train,,
meld_973_5,"All right. No, no, no, not a Richard thing, just put down the glass. And get out!",angry,0,973,5,MELD_train,,
meld_973_6,"I'm sorry, but that's my happy place.",sad,2,973,6,MELD_train,,
meld_973_7,"Well, okay, fine, use my happy place.",neutral,3,973,7,MELD_train,,
meld_973_8,"Okay, I'm just gonna, I have to ask that you don't move anything.",neutral,3,973,8,MELD_train,,
meld_973_9,"All right, I'll try not to.",neutral,3,973,9,MELD_train,,
meld_973_10,"Okay, all right, so, your in a meadow, millions of stars in the sky....",neutral,3,973,10,MELD_train,,
meld_973_11,Do you think breaking up with him was a huge mistake?,sad,2,973,11,MELD_train,,
meld_973_12,"All right, there are no questions in the happy place. Okay, just, the warm breeze, and the moonlight flowing through the trees....",happy,1,973,12,MELD_train,,
meld_973_13,"I'll bet he's totally over me, I'll bet he's fine.",sad,2,973,13,MELD_train,,
meld_973_14,"All right, betting and wagering of any kind, are, I'm sure, not permitted in the happy place.",neutral,3,973,14,MELD_train,,
meld_973_15,Okay.,neutral,3,973,15,MELD_train,,
meld_973_16,"Just-just, you know, the-the lovely waterfalls, and the, the trickling fountains.",happy,1,973,16,MELD_train,,
meld_973_17,And the-the calming sounds of the babbling brook....,neutral,3,973,17,MELD_train,,
meld_973_18,"Okay, this isn't working. I'm still awake and now I have to pee.",angry,0,973,18,MELD_train,,
meld_974_0,"OK sweetie, I'll see you later.",neutral,3,974,0,MELD_train,,
meld_974_1,See you later Rach.,neutral,3,974,1,MELD_train,,
meld_975_0,Bye-bye Julie.,neutral,3,975,0,MELD_train,,
meld_975_1,Hey.,neutral,3,975,1,MELD_train,,
meld_975_2,Hey.,neutral,3,975,2,MELD_train,,
meld_975_3,"Hey, c'mon, cut it out.",happy,1,975,3,MELD_train,,
meld_975_4,Hey?,neutral,3,975,4,MELD_train,,
meld_975_5,What?,neutral,3,975,5,MELD_train,,
meld_975_6,Can I ask you somethin'?,neutral,3,975,6,MELD_train,,
meld_976_0,"Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon? I wrote it this morning in the shower.",happy,1,976,0,MELD_train,,
meld_976_1,Ok.,neutral,3,976,1,MELD_train,,
meld_976_2,"Uh, Rachel, sweetheart, could I see ya for a minute?",neutral,3,976,2,MELD_train,,
meld_976_3,What's up?,neutral,3,976,3,MELD_train,,
meld_976_4,F.Y.I..,neutral,3,976,4,MELD_train,,
meld_976_5,I've decided to pay a professional musician to play in here on Sunday afternoons.,neutral,3,976,5,MELD_train,,
meld_976_6,Her name is Stephanie... something.,neutral,3,976,6,MELD_train,,
meld_976_7,She's supposed to be very good.,neutral,3,976,7,MELD_train,,
meld_976_8,But what about Phoebe?,happy,1,976,8,MELD_train,,
meld_976_9,"Rachel, it's not that your friend is bad, it's that she's so bad, she makes me want to put my finger through my eye into my brain and swirl it around.",angry,0,976,9,MELD_train,,
meld_976_10,"Ok, ok, so you're not a fan, but I mean, come on, you cannot do this to her.",sad,2,976,10,MELD_train,,
meld_976_11,Uh...,neutral,3,976,11,MELD_train,,
meld_976_12,"Oh, no no no no. Oh no no no no. I have to do this to her?",sad,2,976,12,MELD_train,,
meld_977_0,"Ahh, no.",sad,2,977,0,MELD_train,,
meld_977_1,Oh.,neutral,3,977,1,MELD_train,,
meld_977_2,Are you jealous?,happy,1,977,2,MELD_train,,
meld_977_3,"Noo, I y'know I don't see why she has to play with you, that's all.",angry,0,977,3,MELD_train,,
meld_977_4,I mean doesn't she have any y'know other stripper moms friends of her own?,angry,0,977,4,MELD_train,,
meld_977_5,You are totally jealous.,happy,1,977,5,MELD_train,,
meld_977_6,I'm not jealous.,angry,0,977,6,MELD_train,,
meld_977_7,"All right this is about, umm, people feeling certain things y'know about strippers.",neutral,3,977,7,MELD_train,,
meld_977_8,"And y'know, and um, I...",neutral,3,977,8,MELD_train,,
meld_977_9,"Honey, I love you too.",neutral,3,977,9,MELD_train,,
meld_977_10,"Ugh. Wait, wait, wait.",sad,2,977,10,MELD_train,,
meld_977_11,What?,happy,1,977,11,MELD_train,,
meld_977_12,Huh.,happy,1,977,12,MELD_train,,
meld_977_13,"Well, there's a kiss that he won't forget for a couple of hours, y'know.",happy,1,977,13,MELD_train,,
meld_977_14,"Yeah. Either that, or you just turned him on and sent him off to a stripper.",neutral,3,977,14,MELD_train,,
meld_978_0,I cant believe you came back.,happy,1,978,0,MELD_train,,
meld_978_1,Dont say anything.,happy,1,978,1,MELD_train,,
meld_978_2,"I dont wanna speak, I dont wanna think.",neutral,3,978,2,MELD_train,,
meld_978_3,"I just want you to take me and kiss me and make love to me right here, right now.",happy,1,978,3,MELD_train,,
meld_978_4,Rachel! Rachel!,happy,1,978,4,MELD_train,,
meld_978_5,What?,neutral,3,978,5,MELD_train,,
meld_978_6,You missed the exit!,happy,1,978,6,MELD_train,,
meld_978_7,"Oh, sorry.",neutral,3,978,7,MELD_train,,
meld_978_8,"My God, what were you thinking about?",happy,1,978,8,MELD_train,,
meld_978_9,"Um,  Barry.",neutral,3,978,9,MELD_train,,
meld_978_10,Awwwww,happy,1,978,10,MELD_train,,
meld_979_0,"I justI thought you guys were doing it, I didn't know you were in love!",happy,1,979,0,MELD_train,,
meld_979_1,Dude!,happy,1,979,1,MELD_train,,
meld_979_2,And hats off to Phoebe. Quite a competitor.  And might I say your breasts are still showing.,happy,1,979,2,MELD_train,,
meld_979_3,God!,happy,1,979,3,MELD_train,,
meld_979_4,All right! So that's it! It's over! Everybody knows!,happy,1,979,4,MELD_train,,
meld_979_5,"Well actually, Ross doesn't.",neutral,3,979,5,MELD_train,,
meld_979_6,"Yes, and we'd appreciate it if no one told him yet.",neutral,3,979,6,MELD_train,,
meld_980_0,Dear Mary-Angela.,neutral,3,980,0,MELD_train,,
meld_980_1,Hi.,neutral,3,980,1,MELD_train,,
meld_980_2,How?s it going.,neutral,3,980,2,MELD_train,,
meld_980_3,This is the hardest letter I?ve ever had to write.,sad,2,980,3,MELD_train,,
meld_980_4,What the hell?s a matter with you?,angry,0,980,4,MELD_train,,
meld_980_5,How do you think Joey?s going to react when he finds out that you blew off his sister with a letter?,angry,0,980,5,MELD_train,,
meld_980_6,"Well, that?s the part where you tell him that I moved to France. When actually I?ll be in Cuba.",neutral,3,980,6,MELD_train,,
meld_980_7,"All right, look, look, you?ve got to do this yourself, okay in person.",neutral,3,980,7,MELD_train,,
meld_980_8,At least you know her name.,neutral,3,980,8,MELD_train,,
meld_980_9,"You just go to the house and you ask for Mary-Angela, okay, when which ever one she is comes to the door, you take her for a walk, you let her down easy.",neutral,3,980,9,MELD_train,,
meld_980_10,What if Mary-Angela comes to the door and I ask for Mary-Angela?,sad,2,980,10,MELD_train,,
meld_980_11,Where in Cuba?,sad,2,980,11,MELD_train,,
meld_981_0,Hey.,neutral,3,981,0,MELD_train,,
meld_981_1,"You uh, you may have been right about Jill.",sad,2,981,1,MELD_train,,
meld_981_2,Oh! I knew it! What happened?,happy,1,981,2,MELD_train,,
meld_981_3,"Umm, she kissed me.",sad,2,981,3,MELD_train,,
meld_981_4,What?! You kissed!,happy,1,981,4,MELD_train,,
meld_982_0,All right.,neutral,3,982,0,MELD_train,,
meld_982_1,"Okay, here you go.  I have two queens, what do you have?",neutral,3,982,1,MELD_train,,
meld_982_2,A two and a five.,neutral,3,982,2,MELD_train,,
meld_982_3,"Ho-ho, you win! 50 dollars!",happy,1,982,3,MELD_train,,
meld_982_4,Really?!,happy,1,982,4,MELD_train,,
meld_982_5,"Oh yeah! Okay, lets play again.  What do you got?",neutral,3,982,5,MELD_train,,
meld_982_6,A four and a nine.,neutral,3,982,6,MELD_train,,
meld_982_7,Youre kidding right?,happy,1,982,7,MELD_train,,
meld_982_8,No. Why?,neutral,3,982,8,MELD_train,,
meld_982_9,Well thats a full cup!,happy,1,982,9,MELD_train,,
meld_982_10,Damn! I am good at Cups!,happy,1,982,10,MELD_train,,
meld_983_0,What? Why? Where are you?,happy,1,983,0,MELD_train,,
meld_983_1,Im still on the set!,neutral,3,983,1,MELD_train,,
meld_983_2,Joey! The wedding is in less than an hour!,angry,0,983,2,MELD_train,,
meld_983_3,"I know! Im sorry! The guys drunk, they wont let me go until we get this.",sad,2,983,3,MELD_train,,
meld_983_4,Oh my God! Im gonna have to find another minister.,sad,2,983,4,MELD_train,,
meld_983_5,"No! No, Im the minister! Alright, look-look, put em both on the phone, Ill marry them right now.",angry,0,983,5,MELD_train,,
meld_983_6,"Ugh! Joey, I have to go.",sad,2,983,6,MELD_train,,
meld_983_7,Hey! Dont you hang up on me! Ill marry you and me right now! I have the power!,angry,0,983,7,MELD_train,,
meld_984_0,Oh hey Joey! What's up?,happy,1,984,0,MELD_train,,
meld_984_1,"I can't decide which route to take to Vegas. Hey, you've traveled a lot right?",neutral,3,984,1,MELD_train,,
meld_984_2,"Yeah, I've been around.",neutral,3,984,2,MELD_train,,
meld_984_3,"Okay, so-so which route should I take the northern route or the southern route?",neutral,3,984,3,MELD_train,,
meld_984_4,"Ooh, if you take the northern route there's a man in Illinois with a beard of bees.",neutral,3,984,4,MELD_train,,
meld_984_5,Great! Problem solved!,happy,1,984,5,MELD_train,,
meld_985_0,"Estelle, you gotta get me some work. I-I lost my health insurance.",sad,2,985,0,MELD_train,,
meld_985_1,"All right, first thing we gotta do, damage control.",neutral,3,985,1,MELD_train,,
meld_985_2,Why?,happy,1,985,2,MELD_train,,
meld_985_3,"Well, I think uhh, someone out there may have been bad mouthing you all over town.",sad,2,985,3,MELD_train,,
meld_985_4,Bastard!,angry,0,985,4,MELD_train,,
meld_986_0,You mean whenever Monica and Chandler where like y'know doing laundry or going grocery shopping orOh!,happy,1,986,0,MELD_train,,
meld_986_1,All that time Monica spent on the phone with sad Linda from camp!,happy,1,986,1,MELD_train,,
meld_986_2,"Uh-huh, doing it. Doing it. Phone doing it.",happy,1,986,2,MELD_train,,
meld_986_3,"Oh, I can't believe it!",happy,1,986,3,MELD_train,,
meld_986_4,I mean I think it's great!,happy,1,986,4,MELD_train,,
meld_986_5,For him.,neutral,3,986,5,MELD_train,,
meld_986_6,She might be able to do better.,neutral,3,986,6,MELD_train,,
meld_986_7,Hey guys!,neutral,3,986,7,MELD_train,,
meld_986_8,Joey! Come here! Come here!,neutral,3,986,8,MELD_train,,
meld_986_9,Phoebe just found out about Monica and Chandler.,neutral,3,986,9,MELD_train,,
meld_986_10,You mean how they're friends and nothing more?,neutral,3,986,10,MELD_train,,
meld_986_11,"No. Joey, she",neutral,3,986,11,MELD_train,,
meld_986_12,"Okay, so now they know that you know and they don't know that Rachel knows?",happy,1,986,12,MELD_train,,
meld_986_13,"Yes, but y'know what?",neutral,3,986,13,MELD_train,,
meld_986_14,It doesn't matter who knows what.,neutral,3,986,14,MELD_train,,
meld_986_15,"Now, enough of us know that we can just tell them that we know!",neutral,3,986,15,MELD_train,,
meld_986_16,Then all the lying and the secrets would finally be over!,happy,1,986,16,MELD_train,,
meld_987_0,"It's a tradition, like the parade. If the parade decided it was gay, moved out, and abandoned its entire family.",neutral,3,987,0,MELD_train,,
meld_988_0,"Yknow, youre friends getting married, its gotta change things.",neutral,3,988,0,MELD_train,,
meld_988_1,You really think it would be that different?,happy,1,988,1,MELD_train,,
meld_988_2,How could it not be?,happy,1,988,2,MELD_train,,
meld_988_3,"I mean pretty soon theyre gonna be having kids, and then theyre just gonna be hanging out with other couples who have kids.",sad,2,988,3,MELD_train,,
meld_988_4,And then maybe theyre gonna have to leave the city to be near a,sad,2,988,4,MELD_train,,
meld_988_5,"Well, things change.",neutral,3,988,5,MELD_train,,
meld_988_6,I dont want them to move to a,sad,2,988,6,MELD_train,,
meld_988_7,Itll be okay Joe.,neutral,3,988,7,MELD_train,,
meld_989_0,Its still there!,happy,1,989,0,MELD_train,,
meld_989_1,Mrs. Braverman must be out.,neutral,3,989,1,MELD_train,,
meld_989_2,She could be out of town. Maybe shell be gone for months.,sad,2,989,2,MELD_train,,
meld_989_3,"By then, the cheesecake may have gone bad. We dont want her to come back to bad cheesecake.",sad,2,989,3,MELD_train,,
meld_989_4,No that could kill her.,sad,2,989,4,MELD_train,,
meld_989_5,"Well, we dont want that.",neutral,3,989,5,MELD_train,,
meld_989_6,"No, so were protecting her.",neutral,3,989,6,MELD_train,,
meld_989_7,But we should take it.,neutral,3,989,7,MELD_train,,
meld_989_8,But we should move quick.,sad,2,989,8,MELD_train,,
meld_989_9,Why?,happy,1,989,9,MELD_train,,
meld_989_10,Because I think I just heard her moving around in there.,sad,2,989,10,MELD_train,,
meld_989_11,Go! Go! Go! Go! Go! Go! Go! Go! Go! Go!,sad,2,989,11,MELD_train,,
meld_990_0,"Hey, Kicky. What're you doing?",neutral,3,990,0,MELD_train,,
meld_990_1,Just trying to get comfortable. I can't sleep in my underwear.,neutral,3,990,1,MELD_train,,
meld_990_2,"Well, you're gonna.",neutral,3,990,2,MELD_train,,
meld_990_3,"I've been thinking. Y'know, about how I'm always seeing girls on top of girls...",neutral,3,990,3,MELD_train,,
meld_990_4,"Are they end to end, or tall like pancakes?",neutral,3,990,4,MELD_train,,
meld_990_5,"Y'know what I mean, about how I'm always going out with all these women.",neutral,3,990,5,MELD_train,,
meld_990_6,"And I always figured, when the right one comes along, I'd be able to be a stand-up guy and go the distance, y'know?",sad,2,990,6,MELD_train,,
meld_990_7,"Now I'm looking at my dad, thinking...",neutral,3,990,7,MELD_train,,
meld_990_8,"Hey, you're not him.",neutral,3,990,8,MELD_train,,
meld_990_9,You're you.,neutral,3,990,9,MELD_train,,
meld_990_10,"When they were all over you to go into your father's pipe-fitting business, did you cave?",neutral,3,990,10,MELD_train,,
meld_990_11,No.,neutral,3,990,11,MELD_train,,
meld_990_12,No.,neutral,3,990,12,MELD_train,,
meld_990_13,You decided to go into the out-of-work actor business.,neutral,3,990,13,MELD_train,,
meld_990_14,"Now that wasn't easy, but you did it!",neutral,3,990,14,MELD_train,,
meld_990_15,"And I'd like to believe that when the right woman comes along, you will have the courage and the guts to say ""No thanks, I'm married.""",neutral,3,990,15,MELD_train,,
meld_990_16,You really think so?,happy,1,990,16,MELD_train,,
meld_990_17,Yeah. I really do.,neutral,3,990,17,MELD_train,,
meld_990_18,"Thanks, Chandler.",neutral,3,990,18,MELD_train,,
meld_990_19,Get off!,angry,0,990,19,MELD_train,,
meld_991_0,Hi.,neutral,3,991,0,MELD_train,,
meld_991_1,"Your Fettuccini Alfredo looks a little dry, did you use all your cheese?",neutral,3,991,1,MELD_train,,
meld_991_2,"When you say used, do you mean eat as a pre-cooking snack?",neutral,3,991,2,MELD_train,,
meld_991_3,And the cream?,neutral,3,991,3,MELD_train,,
meld_991_4,Cheese makes me thirsty.,neutral,3,991,4,MELD_train,,
meld_991_5,Okay. Lets move on.,neutral,3,991,5,MELD_train,,
meld_991_6,All right.,neutral,3,991,6,MELD_train,,
meld_991_7,Oh! Something smells good over at Monicas station!  Oh my God! This is absolutely amazing! Youve never made this before?,happy,1,991,7,MELD_train,,
meld_991_8,Oh no!,happy,1,991,8,MELD_train,,
meld_991_9,I dont know anything about cooking.,neutral,3,991,9,MELD_train,,
meld_991_10,"I had to ask someone what its called when the, when the water makes those little bubbles.",neutral,3,991,10,MELD_train,,
meld_991_11,"Well, hats off to the chef.",happy,1,991,11,MELD_train,,
meld_991_12,"I-I-Im sorry, your-your mouth was full, I didnt hear what you said. Umm, hats off to who now?",neutral,3,991,12,MELD_train,,
meld_991_13,The chef!,happy,1,991,13,MELD_train,,
meld_991_14,Thats right.,happy,1,991,14,MELD_train,,
meld_992_0,"Hey, Pheebs.",neutral,3,992,0,MELD_train,,
meld_992_1,Hey.,neutral,3,992,1,MELD_train,,
meld_992_2,How's it going?,neutral,3,992,2,MELD_train,,
meld_992_3,Good. Oh oh! Roger's having a dinner thing and he wanted me to invite you guys.,happy,1,992,3,MELD_train,,
meld_992_4,So what's going on?,neutral,3,992,4,MELD_train,,
meld_992_5,"Nothing, um, it's just, um... It's Roger.",neutral,3,992,5,MELD_train,,
meld_992_6,"I dunno, there's just something about...",neutral,3,992,6,MELD_train,,
meld_992_7,Basically we just feel that he's...,neutral,3,992,7,MELD_train,,
meld_992_8,We hate that guy.,angry,0,992,8,MELD_train,,
meld_992_9,Yeah. Hate him.,angry,0,992,9,MELD_train,,
meld_992_10,"We're sorry, Pheebs, we're sorry.",sad,2,992,10,MELD_train,,
meld_992_11,Uh-huh.,neutral,3,992,11,MELD_train,,
meld_992_12,Okay.,neutral,3,992,12,MELD_train,,
meld_992_13,"Okay, don't you think, maybe, though, it's just that he's so perceptive that it freaks you out?",neutral,3,992,13,MELD_train,,
meld_992_14,"...No, we hate him.",angry,0,992,14,MELD_train,,
meld_992_15,We're sorry.,sad,2,992,15,MELD_train,,
