id,text,utterance,label,speaker,dialogue_id,utterance_id,season,episode,original_idx
meld_24_7,"Okay. Honey, I would love for you to go with me.  What?","Okay. Honey, I would love for you to go with me.  What?",happy,Rachel,24,7,3,14,249
meld_24_8,"What should I wear, now Im all nervous.","What should I wear, now Im all nervous.",fear,Ross,24,8,3,14,250
meld_25_0,": I know, we did it!! Hey, that was incredible, huh?!",": I know, we did it!! Hey, that was incredible, huh?!",happy,Mr. Treeger,25,0,4,4,251
meld_25_1,"I know, it was amazing! I mean, we totally nailed it, it was beautiful.","I know, it was amazing! I mean, we totally nailed it, it was beautiful.",happy,Joey,25,1,4,4,252
meld_25_2,": Thank you, listen, thanks a lot Tribbiani, . Oh my God, look at the time, I gotta catch the bus to the ball.",": Thank you, listen, thanks a lot Tribbiani, . Oh my God, look at the time, I gotta catch the bus to the ball.",happy,Mr. Treeger,25,2,4,4,253
meld_25_3,"Oh well, okay, good luck.","Oh well, okay, good luck.",happy,Joey,25,3,4,4,254
meld_25_4,: Yeah.,: Yeah.,neutral,Mr. Treeger,25,4,4,4,255
meld_25_5,Unless you wanna practice the Foxtrot again? Or-or the Tango?,Unless you wanna practice the Foxtrot again? Or-or the Tango?,neutral,Joey,25,5,4,4,256
meld_25_6,": Ahh, thanks but no. You see I-I think Im ready to dance with girls.",": Ahh, thanks but no. You see I-I think Im ready to dance with girls.",neutral,Mr. Treeger,25,6,4,4,257
meld_25_7,Okay.,Okay.,neutral,Joey,25,7,4,4,258
meld_25_8,: Yeah.,: Yeah.,neutral,Mr. Treeger,25,8,4,4,259
meld_25_9,Go get em Treeger.,Go get em Treeger.,neutral,Joey,25,9,4,4,260
meld_25_10,": Right.  Hey, ahh, you wanna come? Marge has a girlfriend.",": Right.  Hey, ahh, you wanna come? Marge has a girlfriend.",neutral,Mr. Treeger,25,10,4,4,261
meld_25_11,Really?,Really?,surprise,Joey,25,11,4,4,262
meld_25_12,": Yeah, you could dance real good with her, shes the same size as me.",": Yeah, you could dance real good with her, shes the same size as me.",neutral,Mr. Treeger,25,12,4,4,263
meld_25_13,"No, Im good.","No, Im good.",neutral,Joey,25,13,4,4,264
meld_26_0,"Oh God, this is so nerve wracking! How-how do you do this?","Oh God, this is so nerve wracking! How-how do you do this?",surprise,Ross,26,0,5,18,265
meld_26_1,"Well, unfortunately, I don't get many callbacks so","Well, unfortunately, I don't get many callbacks so",neutral,Joey,26,1,5,18,266
meld_26_2,Is it a good sign that they asked us to hang around after the audition?,Is it a good sign that they asked us to hang around after the audition?,surprise,Carol,26,2,5,18,267
meld_26_3,Who knows?,Who knows?,neutral,Joey,26,3,5,18,268
meld_26_4,"Okay uh, we have narrowed it down to Raymond, Ben, Kyle, and Joey. The rest of you, thank you very much.","Okay uh, we have narrowed it down to Raymond, Ben, Kyle, and Joey. The rest of you, thank you very much.",neutral,The Casting Director,26,4,5,18,269
meld_26_5,Yes!! I knew it!!  Bye-bye! So long! Later!,Yes!! I knew it!!  Bye-bye! So long! Later!,happy,Ross,26,5,5,18,270
meld_26_6,Oh this is great! I might actually get to play Ben's dad!,Oh this is great! I might actually get to play Ben's dad!,happy,Joey,26,6,5,18,271
meld_26_7,Yeah!,Yeah!,happy,Ross,26,7,5,18,272
meld_26_8,"Actually, that can't happen.","Actually, that can't happen.",neutral,The Casting Director,26,8,5,18,273
meld_26_9,"Yeah because you all have such different looks, we're putting you with Raymond and Kyle with Ben.","Yeah because you all have such different looks, we're putting you with Raymond and Kyle with Ben.",neutral,The Casting Director,26,9,5,18,274
meld_26_10,So it'll be either you two  or you two.,So it'll be either you two  or you two.,neutral,The Casting Director,26,10,5,18,275
meld_26_11,"Man, this is gonna be kinda weird.","Man, this is gonna be kinda weird.",sad,Joey,26,11,5,18,276
meld_26_12,"Yeah, it is.","Yeah, it is.",neutral,Ross,26,12,5,18,277
meld_26_13,"No, we-we're gonna be like best friends, that's why it's gonna be weird.","No, we-we're gonna be like best friends, that's why it's gonna be weird.",neutral,Ross,26,13,5,18,278
meld_27_0,"Okay, come on, I can't get married until I get something old, something new, something borrowed, and something blue.","Okay, come on, I can't get married until I get something old, something new, something borrowed, and something blue.",sad,Monica,27,0,5,24,279
meld_27_1,"Okay, all right, all right, all right! Okay!  Okay, here's something, here's something blue and new.","Okay, all right, all right, all right! Okay!  Okay, here's something, here's something blue and new.",happy,Chandler,27,1,5,24,280
meld_28_0,Please!,Please!,angry,Ross,28,0,4,15,281
meld_28_1,Are you kidding?,Are you kidding?,angry,Ross,28,1,4,15,282
meld_28_2,"I-I hurt three huge men, I gave a guy a bloody noseI mean I-Im not proud of it but, I really am.","I-I hurt three huge men, I gave a guy a bloody noseI mean I-Im not proud of it but, I really am.",angry,Ross,28,2,4,15,283
meld_28_3,"And its all because of you, wonderful, amazing you.","And its all because of you, wonderful, amazing you.",happy,Ross,28,3,4,15,284
meld_28_4,I think youve got concussion.,I think youve got concussion.,fear,Emily,28,4,4,15,285
meld_28_5,"No, no, Im serious. Thank you.","No, no, Im serious. Thank you.",happy,Ross,28,5,4,15,286
meld_28_6,Youre welcome.  Im sorry. Did I hurt you?,Youre welcome.  Im sorry. Did I hurt you?,fear,Emily,28,6,4,15,287
meld_28_7,"Its worth the pain.  Yknow what, you know what? Its not.","Its worth the pain.  Yknow what, you know what? Its not.",sad,Ross,28,7,4,15,288
meld_29_0,Wow! That Mike thing was interesting! I don't know what's gonna happen with Phoebe and David.,Wow! That Mike thing was interesting! I don't know what's gonna happen with Phoebe and David.,surprise,Monica,29,0,9,23,289
meld_29_1,"I do! Want a hint? huh? ""I do""  ""I do"".","I do! Want a hint? huh? ""I do""  ""I do"".",happy,Chandler,29,1,9,23,290
meld_29_2,"Ok, I'm sensing that this is some kind of word play, because you are pink with barely controlled glee.","Ok, I'm sensing that this is some kind of word play, because you are pink with barely controlled glee.",neutral,Monica,29,2,9,23,291
meld_29_3,David is going to propose to Phoebe.,David is going to propose to Phoebe.,happy,Chandler,29,3,9,23,292
meld_29_4,What?  Why?,What?  Why?,surprise,Monica,29,4,9,23,293
meld_29_6,"Chandler, we have talked about this.","Chandler, we have talked about this.",angry,Monica,29,6,9,23,294
meld_29_7,You are not supposed to give people advice!,You are not supposed to give people advice!,angry,Monica,29,7,9,23,295
meld_29_8,Now couldn't you just have made some sort of inappropriate joke?,Now couldn't you just have made some sort of inappropriate joke?,angry,Monica,29,8,9,23,296
meld_29_9,I,I,neutral,Chandler,29,9,9,23,297
meld_29_10,They've only been going out for a few weeks and Phoebe is completely hung up on Mike!,They've only been going out for a few weeks and Phoebe is completely hung up on Mike!,angry,Monica,29,10,9,23,298
meld_29_11,"She'll say ""No"", David's heart will be broken, it will be too hard for them to recover from and then Phoebe will end up alone","She'll say ""No"", David's heart will be broken, it will be too hard for them to recover from and then Phoebe will end up alone",angry,Monica,29,11,9,23,299
meld_29_12,"Man, that's some","Man, that's some",surprise,Chandler,29,12,9,23,300
meld_29_13,"Oh, that's not what you want...","Oh, that's not what you want...",neutral,Ross,29,13,9,23,301
meld_30_0,"This is my father, Paul Stevens. Dad, this is Ross Geller.","This is my father, Paul Stevens. Dad, this is Ross Geller.",neutral,Elizabeth,30,0,6,21,302
meld_30_1,It-its great to meet you Paul.,It-its great to meet you Paul.,happy,Ross,30,1,6,21,303
meld_30_2,I usually prefer Elizabeths boyfriends to address me as Mr. Stevens.,I usually prefer Elizabeths boyfriends to address me as Mr. Stevens.,neutral,Paul,30,2,6,21,304
meld_30_3,"Of course, of course, Mr. Stevens.","Of course, of course, Mr. Stevens.",neutral,Ross,30,3,6,21,305
meld_30_4,"So Ross, what your problem?","So Ross, what your problem?",angry,Paul,30,4,6,21,306
meld_30_5,Eh-whExcuse me?,Eh-whExcuse me?,surprise,Ross,30,5,6,21,307
meld_30_6,Why cant you get a girlfriend your own age?,Why cant you get a girlfriend your own age?,angry,Paul,30,6,6,21,308
meld_30_7,Thats funny. Umm.  Its not funny.,Thats funny. Umm.  Its not funny.,fear,Ross,30,7,6,21,309
meld_30_8,I,I,neutral,Paul,30,8,6,21,310
meld_30_9,Okay.,Okay.,neutral,Ross,30,9,6,21,311
meld_30_10,"I can, I can see that.","I can, I can see that.",neutral,Ross,30,10,6,21,312
meld_30_11,"Umm, but I think if you give me umm, one chance I can, I can change your mind.","Umm, but I think if you give me umm, one chance I can, I can change your mind.",fear,Ross,30,11,6,21,313
meld_30_12,Okay.,Okay.,neutral,Paul,30,12,6,21,314
meld_30_13,What?,What?,neutral,Ross,30,13,6,21,315
meld_30_14,Okay. Ill give you one chance to change my mind.  You got one minute.,Okay. Ill give you one chance to change my mind.  You got one minute.,angry,Paul,30,14,6,21,316
meld_30_15,Daddy!,Daddy!,surprise,Elizabeth,30,15,6,21,317
meld_31_0,"Oh well, its not on TV yet.","Oh well, its not on TV yet.",neutral,Joey,31,0,6,22,318
meld_31_1,"Well, then its not on the wall yet.","Well, then its not on the wall yet.",neutral,The Dry Cleaner,31,1,6,22,319
meld_31_2,"Okay, fine, I will bring you a tape, huh?","Okay, fine, I will bring you a tape, huh?",neutral,Joey,31,2,6,22,320
meld_31_3,"So umm, now do you have any of Matt Lauers clothes here? Maybe? Just ones that havent been cleaned yet?","So umm, now do you have any of Matt Lauers clothes here? Maybe? Just ones that havent been cleaned yet?",neutral,Phoebe,31,3,6,22,321
meld_32_0,Ooooohh!,Ooooohh!,surprise,Joey and Chandler,32,0,1,12,322
meld_32_1,"Oh yeah, I'm sure.  And all of a sudden his hands weren't the problem anymore.","Oh yeah, I'm sure.  And all of a sudden his hands weren't the problem anymore.",neutral,Phoebe,32,1,1,12,323
meld_32_2,Was it...?,Was it...?,surprise,Monica,32,2,1,12,324
meld_32_3,"Oh, boy scouts could have camped under there.","Oh, boy scouts could have camped under there.",neutral,Phoebe,32,3,1,12,325
meld_32_4,"""Ooo,"" what?","""Ooo,"" what?",surprise,Rachel,32,4,1,12,326
meld_32_5,Uma Thurman.,Uma Thurman.,neutral,Phoebe,32,5,1,12,327
meld_32_6,Oh!,Oh!,surprise,Monica,32,6,1,12,328
meld_32_7,The actress!,The actress!,surprise,Ross,32,7,1,12,329
meld_32_8,Thanks Rach.,Thanks Rach.,neutral,Ross,32,8,1,12,330
meld_32_9,So what are you gonna do?,So what are you gonna do?,surprise,Chandler,32,9,1,12,331
meld_32_10,You have to tell her!,You have to tell her!,happy,Ross,32,10,1,12,332
meld_32_11,You have to tell her!,You have to tell her!,happy,Ross,32,11,1,12,333
meld_32_12,"It's your moral obligation, as a friend, as a woman, I think it's a feminist issue!","It's your moral obligation, as a friend, as a woman, I think it's a feminist issue!",angry,Ross,32,12,1,12,334
meld_32_13,Guys?,Guys?,angry,Ross,32,13,1,12,335
meld_32_14,Guys?,Guys?,angry,Ross,32,14,1,12,336
meld_32_15,"Oh, yeah, you have to tell her.","Oh, yeah, you have to tell her.",neutral,Chandler,32,15,1,12,337
meld_32_16,Feminist issue. That's where I went!,Feminist issue. That's where I went!,neutral,Joey,32,16,1,12,338
meld_32_17,She is gonna hate me.,She is gonna hate me.,fear,Phoebe,32,17,1,12,339
meld_32_18,"Yeah, well...","Yeah, well...",neutral,Ross,32,18,1,12,340
meld_33_0,Will you marry me?,Will you marry me?,fear,Chandler,33,0,6,24,341
meld_33_1,Its the big night! We wanted to wish you good luck!,Its the big night! We wanted to wish you good luck!,happy,Joey,33,1,6,24,342
meld_33_2,"Yeah, yeah you have the ring?","Yeah, yeah you have the ring?",neutral,Ross,33,2,6,24,343
meld_33_3,"Yeah, right here in my pocket.  Pheebs?","Yeah, right here in my pocket.  Pheebs?",neutral,Chandler,33,3,6,24,344
meld_33_4,Oh! Oop!,Oh! Oop!,surprise,Phoebe,33,4,6,24,345
meld_33_5,"Okay, now will you guys get out of here? I want this is to be a surprise and shes gonna know.","Okay, now will you guys get out of here? I want this is to be a surprise and shes gonna know.",neutral,Chandler,33,5,6,24,346
meld_33_6,Yeah-yeah you guys. Get out of here!,Yeah-yeah you guys. Get out of here!,neutral,Ross,33,6,6,24,347
meld_33_7,Hi guys.,Hi guys.,neutral,Monica,33,7,6,24,348
meld_33_8,You are beautiful.,You are beautiful.,happy,Chandler,33,8,6,24,349
meld_33_9,"Oh, thank you!   Whats going on?","Oh, thank you!   Whats going on?",happy,Monica,33,9,6,24,350
meld_33_10,Were just reallyvery excited about this charity event that we have to go to.,Were just reallyvery excited about this charity event that we have to go to.,neutral,Rachel,33,10,6,24,351
meld_34_0,"Okay umm, Ross?","Okay umm, Ross?",neutral,Rachel,34,0,5,23,352
meld_34_1,"I'm-I'm really warm, so I'm going to be taking off my sweater.","I'm-I'm really warm, so I'm going to be taking off my sweater.",neutral,Rachel,34,1,5,23,353
meld_34_2,"Now, I'm just letting you know that this is","Now, I'm just letting you know that this is",neutral,Rachel,34,2,5,23,354
meld_34_3,Yep! That's hilarious!,Yep! That's hilarious!,happy,Ross,34,3,5,23,355
meld_34_4,I'm sorry. I'm done. I'm done.,I'm sorry. I'm done. I'm done.,neutral,Rachel,34,4,5,23,356
meld_34_5,"Y'know, last night was embarrassing for you too.","Y'know, last night was embarrassing for you too.",neutral,Ross,34,5,5,23,357
meld_34_6,"No, not really. I mean you've seen me naked hundreds of times.","No, not really. I mean you've seen me naked hundreds of times.",neutral,Rachel,34,6,5,23,358
meld_34_7,Uh-huh. But it was a first for the rest of my building.,Uh-huh. But it was a first for the rest of my building.,neutral,Ross,34,7,5,23,359
meld_34_8,"Okay. All right, that's true! But y'know I just don't embarrass that easily.","Okay. All right, that's true! But y'know I just don't embarrass that easily.",neutral,Rachel,34,8,5,23,360
meld_34_9,What?! You totally get embarrassed!,What?! You totally get embarrassed!,surprise,Ross,34,9,5,23,361
meld_34_10,"No, I don't! Ross, I think I'm just a more secure person than you are.","No, I don't! Ross, I think I'm just a more secure person than you are.",neutral,Rachel,34,10,5,23,362
meld_34_11,Is that so?,Is that so?,neutral,Ross,34,11,5,23,363
meld_34_12,Yeah.,Yeah.,neutral,Rachel,34,12,5,23,364
meld_34_13,Hey lady! I don't care how much you want it! Okay?! I am,Hey lady! I don't care how much you want it! Okay?! I am,disgust,Ross,34,13,5,23,365
meld_35_0,I cant believe it!,I cant believe it!,surprise,Phoebe,35,0,7,9,366
meld_35_1,I did it!,I did it!,happy,Phoebe,35,1,7,9,367
meld_35_2,I rode a bike!,I rode a bike!,happy,Phoebe,35,2,7,9,368
meld_35_3,I never thought Id be able to do that!,I never thought Id be able to do that!,happy,Phoebe,35,3,7,9,369
meld_35_4,Thank you Ross.,Thank you Ross.,happy,Phoebe,35,4,7,9,370
meld_35_5,"Oh hey, dont thank me, thank yourself. Youre the one who faced her fears and ultimately overcame them.","Oh hey, dont thank me, thank yourself. Youre the one who faced her fears and ultimately overcame them.",happy,Ross,35,5,7,9,371
meld_36_0,"Hey, both you guys should be up there with me.","Hey, both you guys should be up there with me.",neutral,Ross,36,0,4,22,372
meld_36_1,"I mean, you two are-are my I mean, Im lucky to have just one good","I mean, you two are-are my I mean, Im lucky to have just one good",neutral,Ross,36,1,4,22,373
meld_36_2,Thanks man.,Thanks man.,neutral,Chandler,36,2,4,22,374
meld_36_3,I gotta go check something over here.,I gotta go check something over here.,neutral,Joey,36,3,4,22,375
meld_36_4,What a baby.,What a baby.,sad,Chandler,36,4,4,22,376
meld_36_5,Total wuss!,Total wuss!,sad,Ross,36,5,4,22,377
meld_37_0,"Okay, we have a lot of options here, a number of prototypes for you to try on.","Okay, we have a lot of options here, a number of prototypes for you to try on.",neutral,Monica,37,0,7,19,378
meld_37_1,Wow! This looks great!,Wow! This looks great!,happy,Joey,37,1,7,19,379
meld_37_2,"Yeah! Okay, this one is a mushroom cap.  Umm, this one is made of bologna.","Yeah! Okay, this one is a mushroom cap.  Umm, this one is made of bologna.",happy,Monica,37,2,7,19,380
meld_37_3,And-and-and-and-and the toothpicks?,And-and-and-and-and the toothpicks?,disgust,Joey,37,3,7,19,381
meld_38_0,You kissed another woman!,You kissed another woman!,angry,Monica,38,0,8,2,382
meld_38_1,Call it even?!,Call it even?!,neutral,Chandler,38,1,8,2,383
meld_38_2,Okay!,Okay!,happy,Monica,38,2,8,2,384
meld_38_3,"Well, Im gonna go get these  in some water.","Well, Im gonna go get these  in some water.",neutral,Ross,38,3,8,2,385
