id,utterance_num,label,label_num
meld_275_0,0,angry,0
meld_275_1,1,angry,0
meld_275_2,2,neutral,3
meld_275_3,3,sad,2
meld_275_4,4,angry,0
meld_275_5,5,sad,2
meld_275_6,6,neutral,3
meld_275_7,7,neutral,3
meld_275_8,8,neutral,3
meld_275_9,9,happy,1
meld_275_10,10,sad,2
meld_275_11,11,angry,0
meld_275_12,12,angry,0
meld_275_13,13,happy,1
meld_275_14,14,angry,0
meld_275_15,15,sad,2
meld_275_16,16,angry,0
meld_276_0,0,happy,1
meld_276_2,2,angry,0
meld_276_3,3,neutral,3
meld_277_0,0,neutral,3
meld_277_1,1,neutral,3
meld_277_2,2,neutral,3
meld_277_3,3,angry,0
meld_277_4,4,neutral,3
meld_277_5,5,neutral,3
meld_277_6,6,neutral,3
meld_278_0,0,neutral,3
meld_278_1,1,happy,1
meld_278_2,2,happy,1
meld_278_3,3,neutral,3
meld_278_4,4,sad,2
meld_278_5,5,happy,1
meld_278_6,6,neutral,3
meld_278_7,7,happy,1
meld_278_8,8,happy,1
meld_279_0,0,happy,1
meld_279_1,1,sad,2
meld_279_2,2,angry,0
meld_279_3,3,sad,2
meld_279_4,4,angry,0
meld_279_5,5,neutral,3
meld_279_6,6,happy,1
meld_279_7,7,neutral,3
meld_279_8,8,neutral,3
meld_279_9,9,happy,1
meld_279_10,10,neutral,3
meld_279_11,11,happy,1
meld_279_12,12,neutral,3
meld_279_13,13,angry,0
meld_279_14,14,neutral,3
meld_279_15,15,sad,2
meld_280_0,0,neutral,3
meld_280_1,1,angry,0
meld_280_2,2,neutral,3
meld_281_0,0,happy,1
meld_281_1,1,happy,1
meld_281_2,2,neutral,3
meld_281_3,3,neutral,3
meld_281_4,4,happy,1
meld_281_5,5,neutral,3
meld_281_6,6,angry,0
meld_281_7,7,neutral,3
meld_281_8,8,angry,0
meld_281_9,9,neutral,3
meld_281_10,10,happy,1
meld_282_0,0,happy,1
meld_282_1,1,neutral,3
meld_282_2,2,happy,1
meld_283_0,0,angry,0
meld_283_1,1,neutral,3
meld_283_2,2,angry,0
meld_283_3,3,neutral,3
meld_283_4,4,neutral,3
meld_283_5,5,neutral,3
meld_283_6,6,angry,0
meld_284_0,0,neutral,3
meld_284_1,1,neutral,3
meld_284_2,2,neutral,3
meld_285_0,0,neutral,3
meld_285_1,1,happy,1
meld_285_2,2,neutral,3
meld_285_3,3,happy,1
meld_285_4,4,neutral,3
meld_285_5,5,neutral,3
meld_285_6,6,neutral,3
meld_285_7,7,angry,0
meld_285_8,8,neutral,3
meld_285_9,9,happy,1
meld_285_10,10,neutral,3
meld_285_11,11,neutral,3
meld_285_13,13,neutral,3
meld_285_14,14,neutral,3
meld_285_15,15,neutral,3
meld_285_16,16,neutral,3
meld_286_0,0,neutral,3
meld_286_1,1,neutral,3
meld_286_2,2,neutral,3
meld_286_3,3,neutral,3
meld_287_0,0,neutral,3
meld_287_1,1,sad,2
meld_287_2,2,angry,0
meld_287_3,3,neutral,3
meld_287_4,4,angry,0
meld_287_5,5,neutral,3
meld_287_6,6,neutral,3
meld_287_7,7,happy,1
meld_287_8,8,neutral,3
meld_287_9,9,neutral,3
meld_287_10,10,neutral,3
meld_287_11,11,neutral,3
meld_287_12,12,happy,1
meld_288_0,0,happy,1
meld_288_1,1,neutral,3
meld_288_2,2,happy,1
meld_288_3,3,happy,1
meld_288_4,4,neutral,3
meld_288_5,5,neutral,3
meld_288_6,6,angry,0
meld_288_7,7,happy,1
meld_288_8,8,happy,1
meld_288_9,9,neutral,3
meld_288_10,10,neutral,3
meld_288_11,11,happy,1
meld_288_12,12,happy,1
meld_288_13,13,neutral,3
meld_288_14,14,happy,1
meld_288_15,15,happy,1
meld_288_16,16,neutral,3
meld_288_17,17,neutral,3
meld_288_18,18,neutral,3
meld_288_19,19,neutral,3
meld_288_20,20,happy,1
meld_289_1,1,sad,2
meld_289_2,2,neutral,3
meld_289_3,3,sad,2
meld_289_4,4,sad,2
meld_289_5,5,neutral,3
meld_290_0,0,sad,2
meld_291_0,0,sad,2
meld_291_1,1,sad,2
meld_292_0,0,neutral,3
meld_292_1,1,sad,2
meld_292_2,2,neutral,3
meld_292_3,3,neutral,3
meld_292_4,4,sad,2
meld_292_5,5,neutral,3
meld_293_0,0,happy,1
meld_293_1,1,happy,1
meld_293_2,2,sad,2
meld_293_3,3,neutral,3
meld_293_4,4,sad,2
meld_293_5,5,neutral,3
meld_293_6,6,neutral,3
meld_293_7,7,neutral,3
meld_293_8,8,happy,1
meld_293_9,9,neutral,3
meld_293_10,10,sad,2
meld_293_11,11,neutral,3
meld_293_12,12,happy,1
meld_294_0,0,happy,1
meld_294_1,1,neutral,3
meld_295_0,0,happy,1
meld_295_1,1,neutral,3
meld_295_2,2,happy,1
meld_295_3,3,happy,1
meld_295_4,4,sad,2
meld_295_5,5,angry,0
meld_295_6,6,angry,0
meld_295_7,7,angry,0
meld_295_8,8,angry,0
meld_295_9,9,angry,0
meld_295_10,10,angry,0
meld_295_11,11,angry,0
meld_295_12,12,happy,1
meld_295_13,13,angry,0
meld_295_14,14,happy,1
meld_295_15,15,neutral,3
meld_295_16,16,angry,0
meld_295_17,17,angry,0
meld_295_18,18,angry,0
meld_295_19,19,angry,0
meld_295_20,20,angry,0
meld_295_21,21,angry,0
meld_296_0,0,neutral,3
meld_296_1,1,neutral,3
meld_296_2,2,neutral,3
meld_296_3,3,happy,1
meld_296_4,4,neutral,3
meld_296_5,5,angry,0
meld_296_6,6,neutral,3
meld_296_7,7,neutral,3
meld_296_8,8,neutral,3
meld_296_9,9,neutral,3
meld_296_10,10,neutral,3
meld_296_11,11,happy,1
meld_296_12,12,neutral,3
meld_296_13,13,neutral,3
meld_296_14,14,happy,1
meld_296_15,15,happy,1
meld_296_16,16,neutral,3
meld_296_17,17,happy,1
meld_296_18,18,neutral,3
meld_296_19,19,happy,1
meld_296_20,20,neutral,3
meld_297_0,0,neutral,3
meld_297_1,1,happy,1
meld_297_2,2,angry,0
meld_297_3,3,neutral,3
meld_297_4,4,happy,1
meld_297_5,5,neutral,3
meld_297_6,6,happy,1
meld_297_7,7,neutral,3
meld_297_8,8,happy,1
meld_297_9,9,neutral,3
meld_298_0,0,angry,0
meld_298_1,1,angry,0
meld_298_2,2,happy,1
meld_298_3,3,neutral,3
meld_298_4,4,sad,2
meld_298_5,5,angry,0
meld_298_6,6,angry,0
meld_299_0,0,neutral,3
meld_299_1,1,neutral,3
meld_299_2,2,neutral,3
meld_299_3,3,neutral,3
meld_300_0,0,happy,1
meld_300_1,1,neutral,3
meld_300_2,2,neutral,3
meld_300_3,3,angry,0
meld_300_4,4,happy,1
meld_300_5,5,angry,0
meld_300_6,6,neutral,3
meld_300_7,7,neutral,3
meld_300_8,8,angry,0
meld_300_9,9,angry,0
meld_300_10,10,angry,0
meld_300_11,11,neutral,3
meld_300_12,12,sad,2
meld_300_14,14,neutral,3
meld_300_15,15,neutral,3
meld_301_0,0,sad,2
meld_301_1,1,sad,2
meld_301_2,2,sad,2
meld_301_3,3,neutral,3
meld_301_4,4,sad,2
meld_301_6,6,neutral,3
meld_301_7,7,neutral,3
meld_301_8,8,angry,0
meld_301_9,9,happy,1
meld_301_10,10,neutral,3
meld_301_11,11,happy,1
meld_301_12,12,angry,0
meld_301_13,13,neutral,3
meld_301_14,14,happy,1
meld_301_15,15,sad,2
meld_301_16,16,sad,2
meld_302_0,0,neutral,3
meld_302_1,1,sad,2
meld_302_2,2,sad,2
meld_302_3,3,angry,0
meld_302_4,4,neutral,3
meld_302_5,5,happy,1
meld_302_6,6,neutral,3
meld_302_7,7,neutral,3
meld_302_8,8,neutral,3
meld_302_9,9,happy,1
meld_302_10,10,neutral,3
meld_303_0,0,angry,0
meld_303_1,1,neutral,3
meld_304_0,0,neutral,3
meld_304_1,1,neutral,3
meld_304_2,2,neutral,3
meld_304_3,3,neutral,3
meld_304_4,4,neutral,3
meld_304_5,5,happy,1
meld_304_6,6,neutral,3
meld_304_7,7,neutral,3
meld_304_8,8,angry,0
meld_304_9,9,angry,0
meld_304_10,10,angry,0
meld_305_0,0,happy,1
meld_305_1,1,neutral,3
meld_305_2,2,sad,2
meld_305_3,3,neutral,3
meld_305_4,4,neutral,3
meld_305_5,5,happy,1
meld_305_6,6,neutral,3
meld_305_7,7,neutral,3
meld_305_8,8,neutral,3
meld_305_9,9,happy,1
meld_305_10,10,neutral,3
meld_305_11,11,neutral,3
meld_305_12,12,happy,1
meld_305_13,13,happy,1
meld_305_14,14,happy,1
meld_306_0,0,happy,1
meld_306_1,1,happy,1
meld_306_2,2,sad,2
meld_306_3,3,happy,1
meld_306_4,4,neutral,3
meld_306_5,5,happy,1
meld_306_6,6,happy,1
meld_306_7,7,neutral,3
meld_307_0,0,neutral,3
meld_307_1,1,happy,1
meld_307_2,2,sad,2
meld_307_3,3,neutral,3
meld_307_4,4,neutral,3
meld_307_5,5,neutral,3
meld_307_6,6,neutral,3
meld_307_7,7,neutral,3
meld_307_8,8,happy,1
meld_307_9,9,neutral,3
meld_307_10,10,neutral,3
meld_307_11,11,neutral,3
meld_307_12,12,neutral,3
meld_308_0,0,neutral,3
meld_308_1,1,happy,1
meld_308_2,2,neutral,3
meld_308_3,3,neutral,3
meld_308_4,4,neutral,3
meld_308_5,5,neutral,3
meld_309_0,0,happy,1
meld_309_1,1,happy,1
meld_309_2,2,happy,1
meld_309_3,3,neutral,3
meld_309_4,4,neutral,3
meld_310_0,0,neutral,3
meld_310_1,1,neutral,3
meld_310_2,2,happy,1
meld_310_3,3,sad,2
meld_310_4,4,neutral,3
meld_310_5,5,happy,1
meld_310_6,6,sad,2
meld_311_0,0,neutral,3
meld_311_1,1,happy,1
meld_311_2,2,happy,1
meld_311_3,3,happy,1
meld_311_4,4,neutral,3
meld_311_5,5,happy,1
meld_311_6,6,neutral,3
meld_311_7,7,happy,1
meld_311_8,8,happy,1
meld_311_9,9,neutral,3
meld_311_10,10,happy,1
meld_311_11,11,neutral,3
meld_311_12,12,neutral,3
meld_312_0,0,neutral,3
meld_312_1,1,angry,0
meld_312_2,2,angry,0
meld_312_3,3,neutral,3
meld_312_4,4,sad,2
meld_312_5,5,sad,2
meld_312_6,6,neutral,3
meld_312_7,7,happy,1
meld_312_8,8,happy,1
meld_312_9,9,angry,0
meld_312_10,10,happy,1
meld_312_11,11,neutral,3
meld_312_12,12,sad,2
meld_312_13,13,sad,2
meld_312_14,14,neutral,3
meld_312_15,15,neutral,3
meld_312_16,16,neutral,3
meld_312_17,17,angry,0
meld_312_18,18,sad,2
meld_312_19,19,neutral,3
meld_312_20,20,neutral,3
meld_312_21,21,sad,2
meld_313_0,0,neutral,3
meld_313_1,1,neutral,3
meld_313_2,2,neutral,3
meld_313_3,3,happy,1
meld_314_0,0,happy,1
meld_314_1,1,happy,1
meld_314_2,2,happy,1
meld_314_3,3,neutral,3
meld_314_4,4,happy,1
meld_314_5,5,happy,1
meld_314_7,7,neutral,3
meld_314_8,8,neutral,3
meld_314_9,9,happy,1
meld_314_10,10,neutral,3
meld_314_11,11,neutral,3
meld_314_12,12,neutral,3
meld_315_0,0,neutral,3
meld_315_1,1,neutral,3
meld_315_2,2,happy,1
meld_315_3,3,happy,1
meld_315_4,4,angry,0
meld_315_5,5,neutral,3
meld_315_6,6,happy,1
meld_315_7,7,happy,1
meld_315_8,8,happy,1
meld_315_9,9,happy,1
meld_316_0,0,neutral,3
meld_316_1,1,neutral,3
meld_316_2,2,sad,2
meld_316_3,3,neutral,3
meld_316_4,4,sad,2
meld_316_5,5,angry,0
meld_316_6,6,happy,1
meld_316_7,7,neutral,3
meld_316_8,8,neutral,3
meld_317_0,0,neutral,3
meld_317_1,1,happy,1
meld_317_2,2,neutral,3
meld_317_3,3,angry,0
meld_317_4,4,neutral,3
meld_317_5,5,happy,1
meld_317_6,6,happy,1
meld_317_7,7,happy,1
meld_317_8,8,happy,1
meld_317_9,9,angry,0
meld_317_10,10,angry,0
meld_317_11,11,neutral,3
meld_317_12,12,angry,0
meld_317_13,13,angry,0
meld_317_14,14,angry,0
meld_317_15,15,angry,0
meld_318_0,0,neutral,3
meld_318_1,1,neutral,3
meld_318_2,2,neutral,3
meld_318_3,3,neutral,3
meld_318_4,4,neutral,3
meld_319_0,0,neutral,3
meld_319_1,1,happy,1
meld_319_2,2,neutral,3
meld_319_3,3,neutral,3
meld_319_4,4,neutral,3
meld_319_5,5,neutral,3
meld_319_6,6,angry,0
meld_319_7,7,happy,1
meld_319_8,8,sad,2
meld_319_9,9,neutral,3
meld_319_10,10,neutral,3
meld_319_11,11,neutral,3
meld_319_12,12,neutral,3
meld_319_13,13,happy,1
meld_319_14,14,happy,1
meld_319_15,15,happy,1
meld_319_16,16,neutral,3
meld_319_17,17,happy,1
meld_319_18,18,neutral,3
meld_319_19,19,happy,1
meld_319_20,20,happy,1
meld_319_21,21,neutral,3
meld_319_22,22,angry,0
meld_320_0,0,neutral,3
meld_320_1,1,neutral,3
meld_320_2,2,neutral,3
meld_320_3,3,happy,1
meld_320_4,4,sad,2
meld_320_5,5,happy,1
meld_320_6,6,sad,2
meld_320_7,7,happy,1
meld_320_8,8,sad,2
meld_320_9,9,neutral,3
meld_320_10,10,neutral,3
meld_320_11,11,neutral,3
meld_320_12,12,happy,1
meld_320_13,13,sad,2
meld_320_14,14,neutral,3
meld_320_15,15,neutral,3
meld_320_16,16,happy,1
meld_320_17,17,happy,1
meld_321_0,0,happy,1
meld_321_1,1,happy,1
meld_321_2,2,happy,1
meld_321_3,3,neutral,3
meld_321_4,4,happy,1
meld_321_5,5,neutral,3
meld_321_6,6,happy,1
meld_321_7,7,happy,1
meld_321_8,8,happy,1
meld_321_9,9,neutral,3
meld_321_10,10,angry,0
meld_321_11,11,angry,0
meld_322_0,0,angry,0
meld_322_1,1,happy,1
meld_323_0,0,sad,2
meld_324_0,0,neutral,3
meld_324_1,1,happy,1
meld_324_2,2,neutral,3
meld_324_3,3,neutral,3
meld_324_4,4,neutral,3
meld_324_5,5,neutral,3
meld_324_6,6,neutral,3
meld_324_7,7,neutral,3
meld_325_0,0,neutral,3
meld_326_0,0,sad,2
meld_326_1,1,happy,1
meld_326_2,2,happy,1
meld_326_3,3,neutral,3
meld_326_4,4,happy,1
meld_326_5,5,sad,2
meld_326_6,6,happy,1
meld_326_7,7,neutral,3
meld_326_8,8,neutral,3
meld_327_0,0,angry,0
meld_327_1,1,neutral,3
meld_327_2,2,happy,1
meld_327_3,3,neutral,3
meld_327_4,4,happy,1
meld_327_5,5,neutral,3
meld_327_6,6,angry,0
meld_327_7,7,neutral,3
meld_328_0,0,angry,0
meld_328_1,1,angry,0
meld_328_2,2,angry,0
meld_328_3,3,neutral,3
meld_328_4,4,angry,0
meld_328_5,5,neutral,3
meld_328_6,6,happy,1
meld_328_7,7,happy,1
meld_328_8,8,sad,2
meld_329_0,0,happy,1
meld_329_1,1,angry,0
meld_329_2,2,neutral,3
meld_329_3,3,happy,1
meld_329_4,4,angry,0
meld_329_5,5,happy,1
meld_329_6,6,neutral,3
meld_329_7,7,angry,0
meld_329_8,8,neutral,3
meld_329_9,9,angry,0
meld_329_10,10,neutral,3
meld_330_0,0,neutral,3
meld_330_1,1,neutral,3
meld_330_2,2,happy,1
meld_330_3,3,neutral,3
meld_331_0,0,angry,0
meld_331_1,1,neutral,3
meld_331_2,2,neutral,3
meld_331_3,3,neutral,3
meld_331_4,4,sad,2
meld_331_5,5,neutral,3
meld_331_6,6,neutral,3
meld_331_7,7,neutral,3
meld_331_8,8,happy,1
meld_331_9,9,happy,1
meld_332_0,0,happy,1
meld_332_1,1,neutral,3
meld_332_2,2,neutral,3
meld_332_3,3,neutral,3
meld_332_4,4,neutral,3
meld_332_5,5,happy,1
meld_332_6,6,neutral,3
meld_332_7,7,angry,0
meld_332_8,8,neutral,3
meld_332_9,9,neutral,3
meld_332_10,10,neutral,3
meld_332_11,11,happy,1
meld_332_12,12,angry,0
meld_332_13,13,happy,1
meld_332_14,14,happy,1
meld_332_15,15,neutral,3
meld_333_0,0,neutral,3
meld_333_1,1,neutral,3
meld_333_2,2,happy,1
meld_333_3,3,neutral,3
meld_333_4,4,neutral,3
meld_334_0,0,happy,1
meld_334_1,1,neutral,3
meld_334_2,2,sad,2
meld_334_3,3,neutral,3
meld_334_4,4,neutral,3
meld_334_5,5,neutral,3
meld_334_6,6,neutral,3
meld_334_7,7,neutral,3
meld_334_8,8,neutral,3
meld_334_9,9,neutral,3
meld_334_10,10,neutral,3
meld_334_11,11,neutral,3
meld_334_12,12,neutral,3
meld_335_0,0,neutral,3
meld_335_1,1,happy,1
meld_335_2,2,neutral,3
meld_335_3,3,neutral,3
meld_336_0,0,happy,1
meld_336_1,1,happy,1
meld_336_2,2,neutral,3
meld_336_3,3,neutral,3
meld_336_4,4,happy,1
meld_336_6,6,sad,2
meld_336_7,7,angry,0
meld_336_8,8,sad,2
meld_336_9,9,sad,2
meld_336_10,10,angry,0
meld_336_11,11,sad,2
meld_336_12,12,neutral,3
meld_336_13,13,happy,1
meld_336_14,14,happy,1
meld_336_15,15,happy,1
meld_336_16,16,happy,1
meld_336_17,17,happy,1
meld_336_18,18,happy,1
meld_336_19,19,neutral,3
meld_336_20,20,happy,1
meld_336_21,21,happy,1
meld_337_0,0,neutral,3
meld_337_1,1,happy,1
meld_337_2,2,neutral,3
meld_337_3,3,happy,1
meld_337_4,4,happy,1
meld_337_5,5,happy,1
meld_337_6,6,sad,2
meld_337_7,7,happy,1
meld_337_8,8,neutral,3
meld_337_9,9,happy,1
meld_337_10,10,neutral,3
meld_337_11,11,neutral,3
meld_337_12,12,neutral,3
meld_337_13,13,neutral,3
meld_337_14,14,happy,1
meld_337_15,15,sad,2
meld_337_16,16,happy,1
meld_337_17,17,neutral,3
meld_337_18,18,angry,0
meld_337_19,19,neutral,3
meld_338_0,0,neutral,3
meld_338_1,1,happy,1
meld_338_2,2,neutral,3
meld_338_3,3,happy,1
meld_338_4,4,happy,1
meld_338_5,5,neutral,3
meld_338_6,6,neutral,3
meld_338_7,7,neutral,3
meld_338_8,8,happy,1
meld_338_9,9,neutral,3
meld_338_10,10,neutral,3
meld_338_11,11,neutral,3
meld_338_12,12,neutral,3
meld_338_13,13,neutral,3
meld_338_14,14,neutral,3
meld_338_15,15,neutral,3
meld_338_16,16,neutral,3
meld_339_0,0,neutral,3
meld_339_1,1,neutral,3
meld_339_3,3,angry,0
meld_339_4,4,happy,1
meld_340_0,0,neutral,3
meld_341_0,0,neutral,3
meld_342_0,0,neutral,3
meld_342_1,1,neutral,3
meld_342_2,2,neutral,3
meld_342_3,3,neutral,3
meld_342_4,4,neutral,3
meld_342_5,5,happy,1
meld_342_6,6,angry,0
meld_342_7,7,happy,1
meld_342_8,8,neutral,3
meld_342_9,9,neutral,3
meld_342_10,10,angry,0
meld_342_11,11,neutral,3
meld_342_12,12,neutral,3
meld_342_13,13,angry,0
meld_342_14,14,neutral,3
meld_342_15,15,happy,1
meld_342_16,16,happy,1
meld_342_17,17,happy,1
meld_342_18,18,neutral,3
meld_342_19,19,neutral,3
meld_343_0,0,happy,1
meld_344_0,0,happy,1
meld_344_1,1,neutral,3
meld_344_2,2,neutral,3
meld_344_3,3,neutral,3
meld_344_4,4,happy,1
meld_344_6,6,happy,1
meld_344_7,7,happy,1
meld_344_8,8,sad,2
meld_344_9,9,neutral,3
meld_344_10,10,happy,1
meld_344_11,11,happy,1
meld_344_12,12,happy,1
meld_344_13,13,neutral,3
meld_344_14,14,happy,1
meld_344_15,15,angry,0
meld_345_0,0,neutral,3
meld_345_1,1,neutral,3
meld_345_2,2,happy,1
meld_345_3,3,neutral,3
meld_345_4,4,happy,1
meld_346_0,0,happy,1
meld_346_1,1,happy,1
meld_346_2,2,happy,1
meld_346_3,3,neutral,3
meld_346_4,4,neutral,3
meld_346_5,5,happy,1
meld_346_6,6,neutral,3
meld_347_0,0,sad,2
meld_347_1,1,neutral,3
meld_347_2,2,happy,1
meld_347_3,3,neutral,3
meld_347_4,4,sad,2
meld_347_5,5,neutral,3
meld_347_6,6,happy,1
meld_347_7,7,sad,2
meld_347_8,8,happy,1
meld_347_9,9,sad,2
meld_347_10,10,sad,2
meld_347_11,11,neutral,3
meld_348_0,0,happy,1
meld_348_1,1,happy,1
meld_348_2,2,happy,1
meld_348_4,4,neutral,3
meld_349_0,0,happy,1
meld_349_1,1,happy,1
meld_349_2,2,happy,1
meld_349_3,3,neutral,3
meld_349_4,4,happy,1
meld_349_5,5,happy,1
meld_349_6,6,neutral,3
meld_349_7,7,sad,2
meld_349_8,8,neutral,3
meld_349_9,9,neutral,3
meld_349_10,10,happy,1
meld_349_11,11,happy,1
meld_350_0,0,neutral,3
meld_350_1,1,happy,1
meld_350_2,2,happy,1
meld_350_3,3,happy,1
meld_350_4,4,neutral,3
meld_350_5,5,neutral,3
meld_350_6,6,neutral,3
meld_350_7,7,neutral,3
meld_351_0,0,angry,0
meld_351_1,1,happy,1
meld_351_2,2,happy,1
meld_351_3,3,angry,0
meld_351_4,4,sad,2
meld_351_5,5,angry,0
meld_351_6,6,sad,2
meld_351_7,7,happy,1
meld_351_8,8,happy,1
meld_351_9,9,angry,0
meld_351_10,10,angry,0
meld_351_11,11,happy,1
meld_351_12,12,angry,0
meld_351_13,13,angry,0
meld_351_14,14,happy,1
meld_351_15,15,happy,1
meld_352_0,0,neutral,3
meld_352_1,1,angry,0
meld_352_2,2,happy,1
meld_352_3,3,angry,0
meld_352_4,4,neutral,3
meld_352_5,5,happy,1
meld_352_6,6,happy,1
meld_353_0,0,neutral,3
meld_353_1,1,neutral,3
meld_354_0,0,neutral,3
meld_354_1,1,neutral,3
meld_354_2,2,neutral,3
meld_354_3,3,neutral,3
meld_354_4,4,neutral,3
meld_354_5,5,neutral,3
meld_354_6,6,neutral,3
meld_354_7,7,happy,1
meld_354_8,8,happy,1
meld_354_9,9,neutral,3
meld_354_10,10,happy,1
meld_354_11,11,neutral,3
meld_354_12,12,neutral,3
meld_354_13,13,neutral,3
meld_354_14,14,angry,0
meld_354_15,15,neutral,3
meld_354_16,16,neutral,3
meld_354_17,17,neutral,3
meld_355_0,0,sad,2
meld_355_1,1,neutral,3
meld_355_2,2,neutral,3
meld_355_3,3,happy,1
meld_355_4,4,neutral,3
meld_356_0,0,sad,2
meld_356_1,1,happy,1
meld_356_2,2,neutral,3
meld_356_3,3,happy,1
meld_356_4,4,neutral,3
meld_356_5,5,neutral,3
meld_356_6,6,sad,2
meld_356_7,7,happy,1
meld_356_8,8,neutral,3
meld_356_9,9,sad,2
meld_356_10,10,angry,0
meld_356_11,11,happy,1
meld_356_12,12,neutral,3
meld_356_13,13,happy,1
meld_356_14,14,neutral,3
meld_356_15,15,neutral,3
meld_356_16,16,neutral,3
meld_356_17,17,angry,0
meld_356_18,18,neutral,3
meld_356_19,19,neutral,3
meld_356_20,20,sad,2
meld_356_21,21,angry,0
meld_356_22,22,neutral,3
meld_357_1,1,happy,1
meld_357_2,2,neutral,3
meld_357_3,3,happy,1
meld_358_0,0,neutral,3
meld_358_1,1,neutral,3
meld_358_2,2,neutral,3
meld_358_3,3,sad,2
meld_358_4,4,neutral,3
meld_358_5,5,neutral,3
meld_358_6,6,sad,2
meld_358_7,7,neutral,3
meld_358_8,8,happy,1
meld_358_9,9,angry,0
meld_358_10,10,happy,1
meld_358_11,11,happy,1
meld_358_12,12,neutral,3
meld_358_13,13,happy,1
meld_358_14,14,sad,2
meld_358_15,15,neutral,3
meld_358_16,16,neutral,3
meld_358_17,17,neutral,3
meld_358_18,18,sad,2
meld_359_0,0,happy,1
meld_359_1,1,neutral,3
meld_359_3,3,sad,2
meld_359_4,4,happy,1
meld_359_5,5,happy,1
meld_359_6,6,sad,2
meld_360_0,0,sad,2
meld_360_1,1,sad,2
meld_360_2,2,neutral,3
meld_360_3,3,neutral,3
meld_360_4,4,neutral,3
meld_360_5,5,neutral,3
meld_361_0,0,neutral,3
meld_361_1,1,neutral,3
meld_361_2,2,neutral,3
meld_361_3,3,happy,1
meld_361_4,4,neutral,3
meld_361_5,5,neutral,3
meld_361_6,6,happy,1
meld_361_7,7,happy,1
meld_361_8,8,neutral,3
meld_361_9,9,angry,0
meld_361_10,10,happy,1
meld_361_11,11,happy,1
meld_361_12,12,neutral,3
meld_361_13,13,neutral,3
meld_361_14,14,neutral,3
meld_362_0,0,sad,2
meld_362_1,1,neutral,3
meld_362_2,2,neutral,3
meld_362_3,3,sad,2
meld_362_4,4,neutral,3
meld_362_5,5,sad,2
meld_362_6,6,neutral,3
meld_362_7,7,happy,1
meld_362_8,8,neutral,3
meld_362_9,9,happy,1
meld_363_0,0,neutral,3
meld_363_1,1,neutral,3
meld_364_0,0,neutral,3
meld_365_0,0,neutral,3
meld_365_1,1,neutral,3
meld_365_2,2,neutral,3
meld_365_3,3,neutral,3
meld_365_4,4,neutral,3
meld_365_5,5,sad,2
meld_365_6,6,angry,0
meld_365_7,7,neutral,3
meld_365_8,8,neutral,3
meld_365_9,9,neutral,3
meld_365_10,10,neutral,3
meld_365_11,11,neutral,3
meld_365_12,12,neutral,3
meld_365_13,13,happy,1
meld_365_14,14,angry,0
meld_366_0,0,neutral,3
meld_366_1,1,neutral,3
meld_366_2,2,angry,0
meld_366_3,3,neutral,3
meld_366_4,4,happy,1
meld_366_5,5,angry,0
meld_366_6,6,sad,2
meld_366_7,7,sad,2
meld_366_8,8,happy,1
meld_366_9,9,angry,0
meld_366_10,10,neutral,3
meld_366_11,11,neutral,3
meld_366_12,12,neutral,3
meld_366_13,13,sad,2
meld_366_14,14,neutral,3
meld_366_15,15,happy,1
meld_366_16,16,neutral,3
meld_366_17,17,neutral,3
meld_366_18,18,neutral,3
meld_367_0,0,angry,0
meld_367_1,1,neutral,3
meld_367_2,2,happy,1
meld_367_3,3,neutral,3
meld_367_4,4,neutral,3
meld_367_5,5,happy,1
meld_367_6,6,happy,1
meld_367_7,7,neutral,3
meld_367_8,8,happy,1
meld_367_9,9,happy,1
meld_367_10,10,neutral,3
meld_367_11,11,happy,1
meld_367_12,12,neutral,3
meld_367_13,13,neutral,3
meld_367_14,14,neutral,3
meld_367_15,15,happy,1
meld_368_0,0,sad,2
meld_368_1,1,happy,1
meld_369_0,0,neutral,3
meld_370_0,0,neutral,3
meld_370_1,1,happy,1
meld_370_2,2,neutral,3
meld_370_3,3,happy,1
meld_371_0,0,neutral,3
meld_371_1,1,neutral,3
meld_371_2,2,neutral,3
meld_371_3,3,neutral,3
meld_371_4,4,neutral,3
meld_371_5,5,neutral,3
meld_371_6,6,happy,1
meld_371_7,7,neutral,3
meld_371_8,8,neutral,3
meld_371_9,9,neutral,3
meld_371_10,10,happy,1
meld_371_11,11,sad,2
meld_372_0,0,neutral,3
meld_372_1,1,happy,1
meld_372_2,2,happy,1
meld_372_3,3,sad,2
meld_372_4,4,sad,2
meld_372_5,5,sad,2
meld_372_6,6,sad,2
meld_372_7,7,happy,1
meld_372_8,8,happy,1
meld_372_9,9,sad,2
meld_372_10,10,happy,1
meld_372_11,11,neutral,3
meld_372_12,12,neutral,3
meld_373_1,1,neutral,3
meld_373_3,3,neutral,3
meld_373_4,4,happy,1
meld_374_0,0,happy,1
meld_374_1,1,happy,1
meld_374_2,2,happy,1
meld_374_3,3,neutral,3
meld_374_4,4,angry,0
meld_374_5,5,happy,1
meld_374_6,6,neutral,3
meld_374_7,7,angry,0
meld_374_8,8,angry,0
meld_374_9,9,angry,0
meld_374_10,10,neutral,3
meld_374_11,11,neutral,3
meld_374_12,12,angry,0
meld_374_13,13,angry,0
meld_374_14,14,happy,1
meld_374_15,15,neutral,3
meld_375_0,0,happy,1
meld_375_1,1,neutral,3
meld_375_2,2,happy,1
